base_table_rows,rendered_lag_minutes
25785149157,1.6752457211069152
25841515568,1.6789492319941826
25897881980,1.6823000732525146
25954248391,1.6828592579725594
26010614803,1.6831213069251356
26066981214,1.6871635374978289
26123347626,1.6895314435285635
26179714038,1.6896669814942724
26236080449,1.6895375709329727
26292446861,1.6936264665040135
26348813272,1.6950667519696032
26405179684,1.6947361206674214
26461546095,1.6951767552436074
26517912507,1.6995947369417568
26574278918,1.7006671403024027
26630645330,1.7007427848377532
26687011741,1.7025415672136543
26743378153,1.7071222300281241
26799744565,1.7086692903203389
26856110976,1.7095163012309131
26912477388,1.7129925147727718
26968843799,1.717802300910307
27025210211,1.7201450285868312
27081576622,1.7219702713296714
27137943034,1.724422316509997
27194309445,1.7249373525548939
27250675857,1.723783305034725
27307042268,1.7212313012468814
27363408680,1.7222340686542335
27419775092,1.7226380093313747
27476141503,1.7211263989920802
27532507915,1.718747355458537
27588874326,1.716540786568185
27645240738,1.712415586923133
27701607149,1.7055221976888653
27757973561,1.7022006951779627
27814339972,1.7037364037875498
27870706384,1.70293219604741
27927072795,1.7001398716734148
27983439207,1.6973187941875525
28039805619,1.6943250236315728
28096172030,1.6885584285783763
28152538442,1.6816819585791487
28208904853,1.6787809987101996
28265271265,1.6747011637784603
28321637676,1.6678251132763935
28378004088,1.6596807657207884
28434370499,1.651863617212146
28490736911,1.6425291351372568
28547103322,1.6289191074314628
28603469734,1.6171838998569767
28659836146,1.607940414825986
28716202557,1.5968638899954506
28772568969,1.582753140352248
28828935380,1.5718998038500198
28885301792,1.5628913734789562
28941668203,1.5519224447273716
28998034615,1.5385101466288231
29054401026,1.5291390027711762
29110767438,1.5220868686289004
29167133850,1.511345200303952
29223500261,1.498332078920799
29279866673,1.4893911726737203
29336233084,1.48083664976083
29392599496,1.4699620942175602
29448965907,1.457149209110873
29505332319,1.448522704218599
29561698730,1.4395769362239264
29618065142,1.4261096150671866
29674431553,1.4112750744540268
29730797965,1.4011295834766007
29787164377,1.391947102130454
29843530788,1.377847896728229
29899897200,1.3637377907946377
29956263611,1.353106068504614
30012630023,1.3406308377181777
30068996434,1.32400833669085
30125362846,1.30881909392717
30181729257,1.297478259014877
30238095669,1.2843562417735241
30294462080,1.267403166000272
30350828492,1.2522336327573191
30407194904,1.2399525787702734
30463561315,1.2281831439138369
30519927727,1.214463162697818
30576294138,1.2035870836294869
30632660550,1.1955947171970949
30689026961,1.1840649393856362
30745393373,1.1696166538555928
30801759784,1.159024495472175
30858126196,1.1508834717337402
30914492607,1.1426946404918434
30970859019,1.133056034594319
31027225431,1.1277476847952825
31083591842,1.1200116861640022
31139958254,1.1078403175372844
31196324665,1.0956814877581857
31252691077,1.0878180205764738
31309057488,1.0813243697862125
31365423900,1.0742169525756533
31421790311,1.0673237258064365
31478156723,1.062898339930631
31534523134,1.056479046500274
31590889546,1.0497960857689745
31647255958,1.0429942942141401
31703622369,1.0399142881070857
31759988781,1.0378663986730317
31816355192,1.0352214450896686
31872721604,1.0352866782186432
31929088015,1.035983165896791
31985454427,1.0352446027828857
32041820838,1.0329301964002569
32098187250,1.033607493080276
32154553661,1.0335695021024622
32210920073,1.032979465142896
32267286485,1.0307060766176372
32323652896,1.0321965613146968
32380019308,1.0321997236536158
32436385719,1.0304337910477128
32492752131,1.0284085989939038
32549118542,1.0306876181217477
32605484954,1.0306520653961548
32661851365,1.0303546082684003
32718217777,1.028144617171346
32774584188,1.0295526526923477
32830950600,1.0285155712185214
32887317012,1.0274827270194968
32943683423,1.0264107729201832
33000049835,1.029207832187493
33056416246,1.0294271594350959
33112782658,1.0276701803483623
33169149069,1.0267149907562987
33225515481,1.0299202168228812
33281881892,1.0311015400154029
33338248304,1.0323747222669961
33394614715,1.034078039526332
33450981127,1.037306031284259
33507347539,1.037750121536421
33563713950,1.0364624547778396
33620080362,1.0363311296575262
33676446773,1.036465789799081
33732813185,1.0340256833730257
33789179596,1.0303434763352997
33845546008,1.0286116645720824
33901912419,1.0260572366008955
33958278831,1.021001547070872
34014645242,1.0169883653292993
34071011654,1.0155536495054533
34127378066,1.0125181474199354
34183744477,1.0070682308961865
34240110889,1.0031196425915918
34296477300,1.0015647111669144
34352843712,0.9976638990882449
34409210123,0.9910116187094433
34465576535,0.9861353128957336
34521942946,0.983324520885371
34578309358,0.9782465268033869
34634675769,0.9714931832526594
34691042181,0.9671314454882753
34747408593,0.9648342832860696
34803775004,0.9598828112777994
34860141416,0.953819621829084
34916507827,0.9508156691848377
34972874239,0.9511498024677728
35029240650,0.9488082209567986
35085607062,0.9452150803856081
35141973473,0.9446523875164522
35198339885,0.9470442913105634
35254706297,0.9468608682663181
35311072708,0.9456650975439157
35367439120,0.9473544923239725
35423805531,0.9521689223561052
35480171943,0.9533704679003452
35536538354,0.953136731507285
35592904766,0.9539803351323136
35649271177,0.9570224171007482
35705637589,0.9571173298032744
35762004000,0.955902489787603
35818370412,0.9571249863391427
35874736824,0.9588231300828721
35931103235,0.9582456603567013
35987469647,0.956860926648442
36043836058,0.9590040168872805
36100202470,0.9612882629886731
36156568881,0.9616251812904313
36212935293,0.9620879788235686
36269301704,0.9667178841977586
36325668116,0.9700084295810287
36382034527,0.9711428983374344
36438400939,0.972153691946667
36494767351,0.9773193592261467
36551133762,0.9796695348170659
36607500174,0.9798154171522868
36663866585,0.980032686066555
36720232997,0.9846101676311148
36776599408,0.9879913812180157
36832965820,0.9896445285073651
36889332231,0.9919882103050229
36945698643,0.9986360657973709
37002065054,1.0041840099457213
37058431466,1.008292766453084
37114797878,1.0136465295685069
37171164289,1.0225199044134388
37227530701,1.0299571071995193
37283897112,1.0359625484717512
37340263524,1.0433874196940245
37396629935,1.0523319056830853
37452996347,1.059752026641801
37509362758,1.0665276648917712
37565729170,1.0755584620849181
37622095581,1.0852451328045447
37678461993,1.0934374511222198
37734828405,1.1013791384511922
37791194816,1.1114916923363827
37847561228,1.1217969751957395
37903927639,1.1299999730661148
37960294051,1.138040731265696
38016660462,1.1481285958894196
38073026874,1.157589947233765
38129393285,1.16489352709866
38185759697,1.1716575592787093
38242126108,1.1805215350168026
38298492520,1.1864158250992103
38354858932,1.1908498678957904
38411225343,1.1956312141833738
38467591755,1.2021764407270676
38523958166,1.2060511299103538
38580324578,1.208301012178097
38636690989,1.2108648287413812
38693057401,1.2150257677411112
38749423812,1.2165193877264147
38805790224,1.2168963942457627
38862156635,1.2183824464746675
38918523047,1.2237263881108567
38974889459,1.2255931938909939
39031255870,1.226329908647595
39087622282,1.22866246244552
39143988693,1.2333529363516964
39200355105,1.2350947912922523
39256721516,1.23586035384215
39313087928,1.2391672560620541
39369454339,1.2425553398159044
39425820751,1.2426759302974557
39482187162,1.2418105083372273
39538553574,1.2440348776503931
39594919986,1.2453505383584815
39651286397,1.244557247474193
39707652809,1.2429820269288785
39764019220,1.2450216978996262
39820385632,1.2464746456038696
39876752043,1.2460077972664059
39933118455,1.2453704180408822
39989484866,1.248737681330761
40045851278,1.2509060344231788
40102217689,1.2511724028190179
40158584101,1.2513919627902794
40214950513,1.2560359013025557
40271316924,1.258405112238568
40327683336,1.258968977164523
40384049747,1.2596027250006432
40440416159,1.2642391698777518
40496782570,1.2661502068000559
40553148982,1.2666725854575445
40609515393,1.2678854193179727
40665881805,1.2731045791070157
40722248216,1.2752046378837367
40778614628,1.276148338770423
40834981040,1.278017732574101
40891347451,1.2827867040020349
40947713863,1.2843384126396318
41004080274,1.2849248049017206
41060446686,1.2871566706523787
41116813097,1.2919206297103338
41173179509,1.2934517069304856
41229545920,1.2941014409619802
41285912332,1.297358238183554
41342278744,1.3016204329437087
41398645155,1.303076321802026
41455011567,1.30394316212149
41511377978,1.3085131494636282
41567744390,1.3122650139789727
41624110801,1.3137004695943926
41680477213,1.3145613859561012
41736843624,1.319223315584315
41793210036,1.3222237486574009
41849576447,1.3227833590962315
41905942859,1.3233664964336798
41962309271,1.3281944762544107
42018675682,1.3309885794631204
42075042094,1.331913316317021
42131408505,1.3327762534982108
42187774917,1.3379407721443626
42244141328,1.3403594938813759
42300507740,1.3412295924927093
42356874151,1.342150485231127
42413240563,1.347410192600717
42469606974,1.3497862088020978
42525973386,1.3505603083326143
42582339798,1.3519048498483048
42638706209,1.357103896470295
42695072621,1.3592245169045443
42751439032,1.360175334021065
42807805444,1.3623559029206398
42864171855,1.3680287588312925
42920538267,1.3707237801413252
42976904678,1.3725543185344586
43033271090,1.3762056299993761
43089637501,1.3825853645975548
43146003913,1.3857819738366484
43202370325,1.3878013237108973
43258736736,1.39187065821855
43315103148,1.3977827059369092
43371469559,1.4007165955408325
43427835971,1.4026157779899777
43484202382,1.4071431317021543
43540568794,1.4120061506167516
43596935205,1.413903411441993
43653301617,1.4150478554905257
43709668028,1.4195192465886457
43766034440,1.4239764497445935
43822400852,1.4256324140452068
43878767263,1.4267224358774973
43935133675,1.4314346686407435
43991500086,1.4347001940828104
44047866498,1.4358249485365902
44104232909,1.436815640545435
44160599321,1.4420101503432623
44216965732,1.4449738213145245
44273332144,1.445279852576877
44329698555,1.444585215933068
44386064967,1.447757779436938
44442431379,1.4520218459839807
44498797790,1.4540095541676255
44555164202,1.4560439748624407
44611530613,1.4621348195075783
44667897025,1.4678984576481136
44724263436,1.4713922617189619
44780629848,1.4760508031367872
44836996259,1.4847884969846648
44893362671,1.4930066409946092
44949729082,1.5001031716284772
45006095494,1.5073046156050263
45062461906,1.5156743898298597
45118828317,1.5239537533716878
45175194729,1.531587078006978
45231561140,1.5395004996299717
45287927552,1.5491013545499792
45344293963,1.5579874240572378
45400660375,1.5662199035419493
45457026786,1.5744530559040508
45513393198,1.5843218549785891
45569759609,1.5931474481682204
45626126021,1.6014652830629348
45682492433,1.6098757286215277
45738858844,1.6197751777510399
45795225256,1.628102094393409
45851591667,1.6361379820993731
45907958079,1.643820303647702
45964324490,1.6530696577710713
46020690902,1.6604124421566022
46077057313,1.667991240500672
46133423725,1.6755138455350536
46189790136,1.6847181239359639
46246156548,1.6922159554804512
46302522960,1.6995543241855402
46358889371,1.7068012476879308
46415255783,1.7152050772795278
46471622194,1.7217225724064777
46527988606,1.728215859199879
46584355017,1.7349821781871493
46640721429,1.7430498878010265
46697087840,1.7494500903183592
46753454252,1.75594992163181
46809820663,1.7630462646399099
46866187075,1.7712382213016813
46922553487,1.7781437524244128
46978919898,1.7851876938153866
47035286310,1.7930730246671385
47091652721,1.8014378582564363
47148019133,1.8090597205841166
47204385544,1.8169987892892527
47260751956,1.826312249024761
47317118367,1.8350318369440297
47373484779,1.8428554485265731
47429851190,1.850448535114673
47486217602,1.8592148116974119
47542584014,1.8673579583411863
47598950425,1.875588277353196
47655316837,1.884568718845104
47711683248,1.8959979572668109
47768049660,1.9021423263376704
47824416071,1.907819637513058
47880782483,1.9138679972342583
47937148894,1.9224044009054233
47993515306,1.925342288250742
48049881718,1.9285948736738052
48106248129,1.932514839862309
48162614541,1.9383755587489366
48218980952,1.9382720984365942
48275347364,1.9381123939482152
48331713775,1.9379724737448698
48388080187,1.9437158469945355
48444446598,1.9437041110036184
48500813010,1.9434311804980007
48557179421,1.9440255915486417
48613545833,1.9490759837196707
48669912245,1.948687739132364
48726278656,1.9481591908189286
48782645068,1.9494905640218134
48839011479,1.9532982524078406
48895377891,1.95284263807436
48951744302,1.9523230719681584
49008110714,1.9546247932102487
49064477125,1.9574278486934689
49120843537,1.957140681501876
49177209948,1.9568482316158726
49233576360,1.9606496240820555
49289942772,1.9633770950752576
49346309183,1.9642263423304558
49402675595,1.9651491073924567
49459042006,1.970598092914395
49515408418,1.973279050318925
49571774829,1.9742592022758536
49628141241,1.9752124154828992
49684507652,1.977290167571745
49740874064,1.9749339155793155
49797240475,1.9709150563566176
49853606887,1.966669489016079
49909973299,1.9683910014455224
49966339710,1.964867491701572
50022706122,1.9601475771561865
50079072533,1.9551313547025342
50135438945,1.956234472718041
50191805356,1.9511343057576305
50248171768,1.9461939712620744
50304538179,1.9461776884970003
50360904591,1.9469994919812865
50417271002,1.941234773934854
50473637414,1.9356637597664574
50530003826,1.930176443923581
50586370237,1.9242879601610265
50642736649,1.9131373805798062
50699103060,1.902673726419776
50755469472,1.8929363295787416
50811835883,1.8818073566440217
50868202295,1.865546800019182
50924568706,1.85224029313045
50980935118,1.8428443450626382
51037301529,1.8308172294876566
51093667941,1.8148189232816812
51150034353,1.80298394787259
51206400764,1.7946774811150465
51262767176,1.7827609205175186
51319133587,1.7673973308861322
51375499999,1.7566062824936575
51431866410,1.7483317927204503
51488232822,1.735307467112315
51544599233,1.7199278940064215
51600965645,1.7097377439302017
51657332056,1.701307467314969
51713698468,1.6864323571948645
51770064880,1.6710536122685908
51826431291,1.6609339978563602
51882797703,1.6511673554502495
51939164114,1.6350388751761848
51995530526,1.6205777719041699
52051896937,1.6111060661194336
52108263349,1.6013323408063898
52164629760,1.585798585475524
52220996172,1.5714036646861929
52277362583,1.561554259291604
52333728995,1.5516877379882759
52390095407,1.5362564442365754
52446461818,1.5229928870398677
52502828230,1.5143459561743589
52559194641,1.504356693477615
52615561053,1.488478451500488
52671927464,1.473601728888844
52728293876,1.4622595866334802
52784660287,1.4479499263251123
52841026699,1.4295604150976484
52897393110,1.4119738057390305
52953759522,1.3956283618856609
53010125934,1.3783743016758685
53066492345,1.360757987496264
53122858757,1.34452650268766
53179225168,1.3294300675970219
53235591580,1.3097979108870366
53291957991,1.2911381691445891
53348324403,1.2744909882307354
53404690814,1.2589276208181446
53461057226,1.2382632336648673
53517423637,1.221679024692372
53573790049,1.206077378452207
53630156461,1.1863768297656239
53686522872,1.166701822947963
53742889284,1.1508362078864776
53799255695,1.1360420283714086
53855622107,1.1216031590260402
53911988518,1.1074520230653813
53968354930,1.0963124593814084
54024721341,1.0865994226983502
54081087753,1.0766279542821118
54137454165,1.0679755009186211
54193820576,1.0623683465811036
54250186988,1.054876641696081
54306553399,1.0443994108135677
54362919811,1.036634215826073
54419286222,1.0311525392450365
54475652634,1.023679563100542
54532019045,1.0143865983905027
54588385457,1.008404038925441
54644751868,1.0048080182430645
54701118280,0.9990589248400693
54757484692,0.9920482007433536
54813851103,0.9889574567453527
54870217515,0.9875311242537936
54926583926,0.9834388642545181
54982950338,0.9783359354984291
55039316749,0.9770758730159063
55095683161,0.9758123740286595
55152049572,0.9719468484519415
55208415984,0.9679658798300245
55264782395,0.9670321812016469
55321148807,0.9656621789844514
55377515219,0.9610372197769411
55433881630,0.9571411176888435
55490248042,0.9562405410702443
55546614453,0.954946220020365
55602980865,0.9511627254355314
55659347276,0.9488766276839009
55715713688,0.948474290003901
55772080099,0.9467895538690262
55828446511,0.9421724483532659
55884812922,0.9402341236762571
55941179334,0.9406552985178134
55997545746,0.9406426078096377
56053912157,0.9391795972051123
56110278569,0.9401989169462378
56166644980,0.9433777895694437
56223011392,0.9479830861463348
56279377803,0.9520056832858201
56335744215,0.9593782393664485
56392110626,0.9679522985927779
56448477038,0.9776707222315574
56504843449,0.9865757106704313
56561209861,0.9981305151680266
56617576273,1.0092405109785068
56673942684,1.0211585288272131
56730309096,1.0324266275419507
56786675507,1.0456330613644644
56843041919,1.0554333410000358
56899408330,1.0660086420297061
56955774742,1.0769911069569587
57012141153,1.0902932019467522
57068507565,1.1001484699430288
57124873976,1.1084543318009645
57181240388,1.1171587718000997
57237606800,1.1275713215954495
57293973211,1.134539493190326
57350339623,1.1401030924079845
57406706034,1.1469228759411882
57463072446,1.154920713272407
57519438857,1.1594928700800218
57575805269,1.1626160754704866
57632171680,1.1667316638544833
