108289 tasks across 16 producers -> topic quotes @ b-1.cbquotesrtmsk.3tt8fa.c2.kafka.eu-west-2.amazonaws.com:9092,b-2.cbquotesrtmsk.3tt8fa.c2.kafka.eu-west-2.amazonaws.com:9092,b-3.cbquotesrtmsk.3tt8fa.c2.kafka.eu-west-2.amazonaws.com:9092
  t=    15.1s  rows=16,352,250  +16,352,250  inst=1,090,150/s  avg=1,084,136/s
  t=   345.1s  rows=346,275,246  +14,913,252  inst=994,217/s  avg=1,003,445/s
  t=   360.1s  rows=361,319,316  +15,044,070  inst=1,002,938/s  avg=1,003,424/s
  t=   375.1s  rows=376,363,386  +15,044,070  inst=1,002,938/s  avg=1,003,404/s
  t=   390.1s  rows=391,276,638  +14,913,252  inst=994,217/s  avg=1,003,050/s
  t=   405.1s  rows=406,320,708  +15,044,070  inst=1,002,938/s  avg=1,003,046/s
  t=   420.1s  rows=421,364,778  +15,044,070  inst=1,002,938/s  avg=1,003,041/s
  t=   435.1s  rows=436,278,030  +14,913,252  inst=994,217/s  avg=1,002,737/s
  t=   450.1s  rows=451,322,100  +15,044,070  inst=1,002,938/s  avg=1,002,743/s
  t=   465.1s  rows=466,366,170  +15,044,070  inst=1,002,938/s  avg=1,002,749/s
  t=   480.1s  rows=481,279,422  +14,913,252  inst=994,217/s  avg=1,002,482/s
  t=   495.1s  rows=496,323,492  +15,044,070  inst=1,002,938/s  avg=1,002,496/s
  t=   510.1s  rows=511,367,562  +15,044,070  inst=1,002,938/s  avg=1,002,509/s
  t=   525.1s  rows=526,280,814  +14,913,252  inst=994,217/s  avg=1,002,271/s
  t=   540.1s  rows=541,324,884  +15,044,070  inst=1,002,938/s  avg=1,002,290/s
  t=   555.1s  rows=556,368,954  +15,044,070  inst=1,002,938/s  avg=1,002,307/s
  t=   570.1s  rows=571,282,206  +14,913,252  inst=994,217/s  avg=1,002,094/s
  t=   585.1s  rows=586,326,276  +15,044,070  inst=1,002,938/s  avg=1,002,115/s
  t=   600.1s  rows=601,370,346  +15,044,070  inst=1,002,938/s  avg=1,002,136/s
  t=   615.1s  rows=616,283,598  +14,913,252  inst=994,217/s  avg=1,001,942/s
  t=   630.1s  rows=631,327,668  +15,044,070  inst=1,002,938/s  avg=1,001,966/s
  t=   645.1s  rows=646,371,738  +15,044,070  inst=1,002,938/s  avg=1,001,988/s
  t=   660.1s  rows=661,284,990  +14,913,252  inst=994,217/s  avg=1,001,811/s
  t=   675.1s  rows=676,329,060  +15,044,070  inst=1,002,938/s  avg=1,001,836/s
  t=   690.1s  rows=691,373,130  +15,044,070  inst=1,002,938/s  avg=1,001,860/s
  t=   705.1s  rows=706,286,382  +14,913,252  inst=994,217/s  avg=1,001,697/s
  t=   720.1s  rows=721,199,634  +14,913,252  inst=994,217/s  avg=1,001,541/s
  t=   735.1s  rows=736,374,522  +15,174,888  inst=1,011,659/s  avg=1,001,747/s
  t=   750.1s  rows=751,287,774  +14,913,252  inst=994,217/s  avg=1,001,596/s
  t=   765.1s  rows=766,331,844  +15,044,070  inst=1,002,938/s  avg=1,001,623/s
  t=   780.1s  rows=781,375,914  +15,044,070  inst=1,002,938/s  avg=1,001,648/s
  t=   795.1s  rows=796,289,166  +14,913,252  inst=994,217/s  avg=1,001,507/s
  t=   810.1s  rows=811,333,236  +15,044,070  inst=1,002,938/s  avg=1,001,534/s
  t=   825.1s  rows=826,351,220  +15,017,984  inst=1,001,199/s  avg=1,001,527/s
  t=   840.1s  rows=841,395,290  +15,044,070  inst=1,002,938/s  avg=1,001,552/s
  t=   855.1s  rows=856,308,542  +14,913,252  inst=994,217/s  avg=1,001,423/s
  t=   870.1s  rows=871,221,794  +14,913,252  inst=994,217/s  avg=1,001,299/s
  t=   885.1s  rows=886,265,864  +15,044,070  inst=1,002,938/s  avg=1,001,327/s
  t=   900.1s  rows=901,309,934  +15,044,070  inst=1,002,938/s  avg=1,001,353/s
  t=   915.1s  rows=916,354,004  +15,044,070  inst=1,002,938/s  avg=1,001,379/s
  t=   930.1s  rows=931,398,074  +15,044,070  inst=1,002,938/s  avg=1,001,404/s
  t=   945.1s  rows=946,311,326  +14,913,252  inst=994,217/s  avg=1,001,290/s
  t=   960.1s  rows=961,355,396  +15,044,070  inst=1,002,938/s  avg=1,001,315/s
  t=   975.1s  rows=976,268,648  +14,913,252  inst=994,217/s  avg=1,001,206/s
  t=   990.1s  rows=991,312,718  +15,044,070  inst=1,002,938/s  avg=1,001,232/s
  t=  1005.1s  rows=1,006,225,970  +14,913,252  inst=994,217/s  avg=1,001,127/s
  t=  1020.1s  rows=1,021,270,040  +15,044,070  inst=1,002,938/s  avg=1,001,154/s
  t=  1035.1s  rows=1,036,314,110  +15,044,070  inst=1,002,938/s  avg=1,001,179/s
  t=  1050.1s  rows=1,051,358,180  +15,044,070  inst=1,002,938/s  avg=1,001,204/s
  t=  1065.1s  rows=1,066,402,250  +15,044,070  inst=1,002,938/s  avg=1,001,229/s
  t=  1080.1s  rows=1,081,315,502  +14,913,252  inst=994,217/s  avg=1,001,131/s
  t=  1095.1s  rows=1,096,359,572  +15,044,070  inst=1,002,938/s  avg=1,001,156/s
  t=  1110.1s  rows=1,111,403,642  +15,044,070  inst=1,002,938/s  avg=1,001,180/s
  t=  1125.1s  rows=1,126,316,894  +14,913,252  inst=994,217/s  avg=1,001,087/s
  t=  1140.1s  rows=1,141,360,964  +15,044,070  inst=1,002,938/s  avg=1,001,111/s
  t=  1155.1s  rows=1,156,274,216  +14,913,252  inst=994,217/s  avg=1,001,021/s
  t=  1170.1s  rows=1,171,318,286  +15,044,070  inst=1,002,938/s  avg=1,001,046/s
  t=  1185.1s  rows=1,186,362,356  +15,044,070  inst=1,002,938/s  avg=1,001,070/s
  t=  1200.1s  rows=1,201,275,608  +14,913,252  inst=994,217/s  avg=1,000,984/s
  t=  1215.1s  rows=1,216,319,678  +15,044,070  inst=1,002,938/s  avg=1,001,008/s
  t=  1230.1s  rows=1,231,363,748  +15,044,070  inst=1,002,938/s  avg=1,001,031/s
  t=  1245.1s  rows=1,246,277,000  +14,913,252  inst=994,217/s  avg=1,000,949/s
  t=  1260.1s  rows=1,261,321,070  +15,044,070  inst=1,002,938/s  avg=1,000,973/s
  t=  1275.1s  rows=1,276,365,140  +15,044,070  inst=1,002,938/s  avg=1,000,996/s
  t=  1290.1s  rows=1,291,278,392  +14,913,252  inst=994,217/s  avg=1,000,917/s
  t=  1305.1s  rows=1,306,322,462  +15,044,070  inst=1,002,938/s  avg=1,000,940/s
  t=  1320.1s  rows=1,321,366,532  +15,044,070  inst=1,002,938/s  avg=1,000,962/s
  t=  1335.1s  rows=1,336,279,784  +14,913,252  inst=994,217/s  avg=1,000,887/s
  t=  1350.1s  rows=1,351,323,854  +15,044,070  inst=1,002,938/s  avg=1,000,909/s
  t=  1365.1s  rows=1,366,367,924  +15,044,070  inst=1,002,938/s  avg=1,000,931/s
  t=  1380.1s  rows=1,381,281,176  +14,913,252  inst=994,217/s  avg=1,000,858/s
  t=  1395.1s  rows=1,396,325,246  +15,044,070  inst=1,002,938/s  avg=1,000,881/s
  t=  1410.1s  rows=1,411,369,316  +15,044,070  inst=1,002,938/s  avg=1,000,902/s
  t=  1425.1s  rows=1,426,282,568  +14,913,252  inst=994,217/s  avg=1,000,832/s
  t=  1440.1s  rows=1,441,195,820  +14,913,252  inst=994,217/s  avg=1,000,763/s
  t=  1455.1s  rows=1,456,370,708  +15,174,888  inst=1,011,659/s  avg=1,000,875/s
  t=  1470.1s  rows=1,471,283,960  +14,913,252  inst=994,217/s  avg=1,000,807/s
  t=  1485.1s  rows=1,486,328,030  +15,044,070  inst=1,002,938/s  avg=1,000,828/s
  t=  1500.1s  rows=1,501,372,100  +15,044,070  inst=1,002,938/s  avg=1,000,849/s
  t=  1515.1s  rows=1,516,285,352  +14,913,252  inst=994,217/s  avg=1,000,784/s
  t=  1530.1s  rows=1,531,329,422  +15,044,070  inst=1,002,938/s  avg=1,000,805/s
  t=  1545.1s  rows=1,546,242,674  +14,913,252  inst=994,217/s  avg=1,000,741/s
  t=  1560.1s  rows=1,561,286,744  +15,044,070  inst=1,002,938/s  avg=1,000,762/s
  t=  1575.1s  rows=1,576,330,814  +15,044,070  inst=1,002,938/s  avg=1,000,782/s
  t=  1590.1s  rows=1,591,244,066  +14,913,252  inst=994,217/s  avg=1,000,720/s
  t=  1605.1s  rows=1,606,288,136  +15,044,070  inst=1,002,938/s  avg=1,000,741/s
  t=  1620.1s  rows=1,621,332,206  +15,044,070  inst=1,002,938/s  avg=1,000,761/s
  t=  1635.1s  rows=1,636,338,383  +15,006,177  inst=1,000,412/s  avg=1,000,758/s
  t=  1650.1s  rows=1,651,382,453  +15,044,070  inst=1,002,938/s  avg=1,000,778/s
  t=  1665.1s  rows=1,666,295,705  +14,913,252  inst=994,217/s  avg=1,000,718/s
  t=  1680.1s  rows=1,681,339,775  +15,044,070  inst=1,002,938/s  avg=1,000,738/s
  t=  1695.1s  rows=1,696,383,845  +15,044,070  inst=1,002,938/s  avg=1,000,758/s
  t=  1710.1s  rows=1,711,297,097  +14,913,252  inst=994,217/s  avg=1,000,700/s
  t=  1725.1s  rows=1,726,341,167  +15,044,070  inst=1,002,938/s  avg=1,000,719/s
  t=  1740.1s  rows=1,741,254,419  +14,913,252  inst=994,217/s  avg=1,000,663/s
  t=  1755.1s  rows=1,756,298,489  +15,044,070  inst=1,002,938/s  avg=1,000,683/s
  t=  1770.1s  rows=1,771,342,559  +15,044,070  inst=1,002,938/s  avg=1,000,702/s
  t=  1785.1s  rows=1,786,386,629  +15,044,070  inst=1,002,938/s  avg=1,000,720/s
  t=  1800.1s  rows=1,801,299,881  +14,913,252  inst=994,217/s  avg=1,000,666/s
  t=  1815.1s  rows=1,816,343,951  +15,044,070  inst=1,002,938/s  avg=1,000,685/s
  t=  1830.1s  rows=1,831,388,021  +15,044,070  inst=1,002,938/s  avg=1,000,703/s
  t=  1845.1s  rows=1,846,301,273  +14,913,252  inst=994,217/s  avg=1,000,650/s
  t=  1860.1s  rows=1,861,345,343  +15,044,070  inst=1,002,938/s  avg=1,000,669/s
  t=  1875.1s  rows=1,876,258,595  +14,913,252  inst=994,217/s  avg=1,000,617/s
  t=  1890.1s  rows=1,891,302,665  +15,044,070  inst=1,002,938/s  avg=1,000,635/s
  t=  1905.1s  rows=1,906,346,735  +15,044,070  inst=1,002,938/s  avg=1,000,653/s
  t=  1920.1s  rows=1,921,390,805  +15,044,070  inst=1,002,938/s  avg=1,000,671/s
  t=  1935.1s  rows=1,936,304,057  +14,913,252  inst=994,217/s  avg=1,000,621/s
  t=  1950.1s  rows=1,951,348,127  +15,044,070  inst=1,002,938/s  avg=1,000,639/s
  t=  1965.1s  rows=1,966,392,197  +15,044,070  inst=1,002,938/s  avg=1,000,656/s
  t=  1980.1s  rows=1,981,305,449  +14,913,252  inst=994,217/s  avg=1,000,607/s
  t=  1995.1s  rows=1,996,349,519  +15,044,070  inst=1,002,938/s  avg=1,000,625/s
  t=  2010.1s  rows=2,011,393,589  +15,044,070  inst=1,002,938/s  avg=1,000,642/s
  t=  2025.1s  rows=2,026,306,841  +14,913,252  inst=994,217/s  avg=1,000,594/s
  t=  2040.1s  rows=2,041,350,911  +15,044,070  inst=1,002,938/s  avg=1,000,612/s
  t=  2055.1s  rows=2,056,394,981  +15,044,070  inst=1,002,938/s  avg=1,000,629/s
  t=  2070.1s  rows=2,071,308,233  +14,913,252  inst=994,217/s  avg=1,000,582/s
  t=  2085.1s  rows=2,086,352,303  +15,044,070  inst=1,002,938/s  avg=1,000,599/s
  t=  2100.1s  rows=2,101,396,373  +15,044,070  inst=1,002,938/s  avg=1,000,615/s
  t=  2115.1s  rows=2,116,309,625  +14,913,252  inst=994,217/s  avg=1,000,570/s
  t=  2130.1s  rows=2,131,353,695  +15,044,070  inst=1,002,938/s  avg=1,000,587/s
  t=  2145.1s  rows=2,146,266,947  +14,913,252  inst=994,217/s  avg=1,000,542/s
  t=  2160.1s  rows=2,161,311,017  +15,044,070  inst=1,002,938/s  avg=1,000,559/s
  t=  2175.1s  rows=2,176,355,087  +15,044,070  inst=1,002,938/s  avg=1,000,575/s
  t=  2190.1s  rows=2,191,268,339  +14,913,252  inst=994,217/s  avg=1,000,531/s
  t=  2205.1s  rows=2,206,312,409  +15,044,070  inst=1,002,938/s  avg=1,000,548/s
  t=  2220.1s  rows=2,221,356,479  +15,044,070  inst=1,002,938/s  avg=1,000,564/s
  t=  2235.1s  rows=2,236,269,731  +14,913,252  inst=994,217/s  avg=1,000,521/s
  t=  2250.1s  rows=2,251,313,801  +15,044,070  inst=1,002,938/s  avg=1,000,537/s
  t=  2265.1s  rows=2,266,388,400  +15,074,599  inst=1,004,973/s  avg=1,000,566/s
  t=  2280.1s  rows=2,281,301,652  +14,913,252  inst=994,217/s  avg=1,000,525/s
  t=  2295.1s  rows=2,296,345,722  +15,044,070  inst=1,002,938/s  avg=1,000,540/s
  t=  2310.1s  rows=2,311,389,792  +15,044,070  inst=1,002,938/s  avg=1,000,556/s
  t=  2325.1s  rows=2,326,303,044  +14,913,252  inst=994,217/s  avg=1,000,515/s
  t=  2340.1s  rows=2,341,347,114  +15,044,070  inst=1,002,938/s  avg=1,000,530/s
  t=  2355.1s  rows=2,356,391,184  +15,044,070  inst=1,002,938/s  avg=1,000,546/s
  t=  2370.1s  rows=2,371,304,436  +14,913,252  inst=994,217/s  avg=1,000,505/s
  t=  2385.1s  rows=2,386,348,506  +15,044,070  inst=1,002,938/s  avg=1,000,521/s
  t=  2400.1s  rows=2,401,392,576  +15,044,070  inst=1,002,938/s  avg=1,000,536/s
  t=  2415.1s  rows=2,416,305,828  +14,913,252  inst=994,217/s  avg=1,000,496/s
  t=  2430.1s  rows=2,431,349,898  +15,044,070  inst=1,002,938/s  avg=1,000,511/s
  t=  2445.1s  rows=2,446,263,150  +14,913,252  inst=994,217/s  avg=1,000,473/s
  t=  2460.1s  rows=2,461,307,220  +15,044,070  inst=1,002,938/s  avg=1,000,488/s
  t=  2475.1s  rows=2,476,351,290  +15,044,070  inst=1,002,938/s  avg=1,000,503/s
  t=  2490.1s  rows=2,491,395,360  +15,044,070  inst=1,002,938/s  avg=1,000,517/s
  t=  2505.1s  rows=2,506,308,612  +14,913,252  inst=994,217/s  avg=1,000,479/s
  t=  2520.1s  rows=2,521,352,682  +15,044,070  inst=1,002,938/s  avg=1,000,494/s
  t=  2535.1s  rows=2,536,396,752  +15,044,070  inst=1,002,938/s  avg=1,000,508/s
  t=  2550.1s  rows=2,551,310,004  +14,913,252  inst=994,217/s  avg=1,000,471/s
  t=  2565.1s  rows=2,566,354,074  +15,044,070  inst=1,002,938/s  avg=1,000,486/s
  t=  2580.1s  rows=2,581,398,144  +15,044,070  inst=1,002,938/s  avg=1,000,500/s
  t=  2595.1s  rows=2,596,311,396  +14,913,252  inst=994,217/s  avg=1,000,464/s
  t=  2610.1s  rows=2,611,355,466  +15,044,070  inst=1,002,938/s  avg=1,000,478/s
  t=  2625.1s  rows=2,626,268,718  +14,913,252  inst=994,217/s  avg=1,000,442/s
  t=  2640.1s  rows=2,641,312,788  +15,044,070  inst=1,002,938/s  avg=1,000,456/s
  t=  2655.1s  rows=2,656,356,858  +15,044,070  inst=1,002,938/s  avg=1,000,470/s
  t=  2670.1s  rows=2,671,400,928  +15,044,070  inst=1,002,938/s  avg=1,000,484/s
  t=  2685.1s  rows=2,686,314,180  +14,913,252  inst=994,217/s  avg=1,000,449/s
  t=  2700.1s  rows=2,701,358,250  +15,044,070  inst=1,002,938/s  avg=1,000,462/s
  t=  2715.1s  rows=2,716,402,320  +15,044,070  inst=1,002,938/s  avg=1,000,476/s
  t=  2730.1s  rows=2,731,315,572  +14,913,252  inst=994,217/s  avg=1,000,442/s
  t=  2745.1s  rows=2,746,359,642  +15,044,070  inst=1,002,938/s  avg=1,000,455/s
  t=  2760.1s  rows=2,761,403,712  +15,044,070  inst=1,002,938/s  avg=1,000,469/s
  t=  2775.1s  rows=2,776,316,964  +14,913,252  inst=994,217/s  avg=1,000,435/s
  t=  2790.1s  rows=2,791,361,034  +15,044,070  inst=1,002,938/s  avg=1,000,448/s
  t=  2805.1s  rows=2,806,405,104  +15,044,070  inst=1,002,938/s  avg=1,000,462/s
  t=  2820.1s  rows=2,821,318,356  +14,913,252  inst=994,217/s  avg=1,000,428/s
  t=  2835.1s  rows=2,836,362,426  +15,044,070  inst=1,002,938/s  avg=1,000,441/s
  t=  2850.1s  rows=2,851,275,678  +14,913,252  inst=994,217/s  avg=1,000,409/s
  t=  2865.1s  rows=2,866,319,748  +15,044,070  inst=1,002,938/s  avg=1,000,422/s
  t=  2880.1s  rows=2,881,363,818  +15,044,070  inst=1,002,938/s  avg=1,000,435/s
  t=  2895.1s  rows=2,896,407,888  +15,044,070  inst=1,002,938/s  avg=1,000,448/s
  t=  2910.1s  rows=2,911,321,140  +14,913,252  inst=994,217/s  avg=1,000,416/s
  t=  2925.1s  rows=2,926,365,210  +15,044,070  inst=1,002,938/s  avg=1,000,429/s
  t=  2940.1s  rows=2,941,278,462  +14,913,252  inst=994,217/s  avg=1,000,397/s
  t=  2955.1s  rows=2,956,401,297  +15,122,835  inst=1,008,189/s  avg=1,000,436/s
  t=  2970.1s  rows=2,971,314,549  +14,913,252  inst=994,217/s  avg=1,000,405/s
  t=  2985.1s  rows=2,986,358,619  +15,044,070  inst=1,002,938/s  avg=1,000,417/s
  t=  3000.1s  rows=3,001,402,689  +15,044,070  inst=1,002,938/s  avg=1,000,430/s
  t=  3015.1s  rows=3,016,315,941  +14,913,252  inst=994,217/s  avg=1,000,399/s
  t=  3030.1s  rows=3,031,360,011  +15,044,070  inst=1,002,938/s  avg=1,000,412/s
  t=  3045.1s  rows=3,046,404,081  +15,044,070  inst=1,002,938/s  avg=1,000,424/s
  t=  3060.1s  rows=3,061,317,333  +14,913,252  inst=994,217/s  avg=1,000,394/s
  t=  3075.1s  rows=3,076,361,403  +15,044,070  inst=1,002,938/s  avg=1,000,406/s
  t=  3090.1s  rows=3,091,405,473  +15,044,070  inst=1,002,938/s  avg=1,000,418/s
  t=  3105.1s  rows=3,106,318,725  +14,913,252  inst=994,217/s  avg=1,000,388/s
  t=  3120.1s  rows=3,121,362,795  +15,044,070  inst=1,002,938/s  avg=1,000,400/s
  t=  3135.1s  rows=3,136,276,047  +14,913,252  inst=994,217/s  avg=1,000,371/s
  t=  3150.1s  rows=3,151,320,117  +15,044,070  inst=1,002,938/s  avg=1,000,383/s
  t=  3165.1s  rows=3,166,233,369  +14,913,252  inst=994,217/s  avg=1,000,354/s
  t=  3180.1s  rows=3,181,277,439  +15,044,070  inst=1,002,938/s  avg=1,000,366/s
  t=  3195.1s  rows=3,196,321,509  +15,044,070  inst=1,002,938/s  avg=1,000,378/s
  t=  3210.1s  rows=3,211,365,579  +15,044,070  inst=1,002,938/s  avg=1,000,390/s
  t=  3225.1s  rows=3,226,278,831  +14,913,252  inst=994,217/s  avg=1,000,361/s
  t=  3240.1s  rows=3,241,322,901  +15,044,070  inst=1,002,938/s  avg=1,000,373/s
  t=  3255.1s  rows=3,256,366,971  +15,044,070  inst=1,002,938/s  avg=1,000,385/s
  t=  3270.1s  rows=3,271,411,041  +15,044,070  inst=1,002,938/s  avg=1,000,396/s
  t=  3285.1s  rows=3,286,324,293  +14,913,252  inst=994,217/s  avg=1,000,368/s
  t=  3300.1s  rows=3,301,368,363  +15,044,070  inst=1,002,938/s  avg=1,000,380/s
  t=  3315.1s  rows=3,316,281,615  +14,913,252  inst=994,217/s  avg=1,000,352/s
  t=  3330.1s  rows=3,331,325,685  +15,044,070  inst=1,002,938/s  avg=1,000,363/s
  t=  3345.1s  rows=3,346,369,755  +15,044,070  inst=1,002,938/s  avg=1,000,375/s
  t=  3360.1s  rows=3,361,283,007  +14,913,252  inst=994,217/s  avg=1,000,347/s
  t=  3375.1s  rows=3,376,327,077  +15,044,070  inst=1,002,938/s  avg=1,000,359/s
  t=  3390.1s  rows=3,391,371,147  +15,044,070  inst=1,002,938/s  avg=1,000,370/s
  t=  3405.1s  rows=3,406,284,399  +14,913,252  inst=994,217/s  avg=1,000,343/s
  t=  3420.1s  rows=3,421,328,469  +15,044,070  inst=1,002,938/s  avg=1,000,354/s
  t=  3435.1s  rows=3,436,372,539  +15,044,070  inst=1,002,938/s  avg=1,000,365/s
  t=  3450.1s  rows=3,451,285,791  +14,913,252  inst=994,217/s  avg=1,000,339/s
  t=  3465.1s  rows=3,466,329,861  +15,044,070  inst=1,002,938/s  avg=1,000,350/s
  t=  3480.1s  rows=3,481,373,931  +15,044,070  inst=1,002,938/s  avg=1,000,361/s
  t=  3495.1s  rows=3,496,287,183  +14,913,252  inst=994,217/s  avg=1,000,335/s
  t=  3510.1s  rows=3,511,331,253  +15,044,070  inst=1,002,938/s  avg=1,000,346/s
  t=  3525.1s  rows=3,526,375,323  +15,044,070  inst=1,002,938/s  avg=1,000,357/s
  t=  3540.1s  rows=3,541,419,393  +15,044,070  inst=1,002,938/s  avg=1,000,368/s
  t=  3555.1s  rows=3,556,332,645  +14,913,252  inst=994,217/s  avg=1,000,342/s
  t=  3570.1s  rows=3,571,245,897  +14,913,252  inst=994,217/s  avg=1,000,316/s
  t=  3585.1s  rows=3,586,289,967  +15,044,070  inst=1,002,938/s  avg=1,000,327/s
  t=  3600.1s  rows=3,601,334,037  +15,044,070  inst=1,002,938/s  avg=1,000,338/s
  t=  3615.1s  rows=3,616,378,107  +15,044,070  inst=1,002,938/s  avg=1,000,348/s
  t=  3630.1s  rows=3,631,291,359  +14,913,252  inst=994,217/s  avg=1,000,323/s
  t=  3645.1s  rows=3,646,335,429  +15,044,070  inst=1,002,938/s  avg=1,000,334/s
  t=  3660.1s  rows=3,661,379,499  +15,044,070  inst=1,002,938/s  avg=1,000,344/s
  t=  3675.1s  rows=3,676,292,751  +14,913,252  inst=994,217/s  avg=1,000,319/s
  t=  3690.1s  rows=3,691,336,821  +15,044,070  inst=1,002,938/s  avg=1,000,330/s
  t=  3705.1s  rows=3,706,380,891  +15,044,070  inst=1,002,938/s  avg=1,000,340/s
  t=  3720.1s  rows=3,721,313,632  +14,932,741  inst=995,516/s  avg=1,000,321/s
  t=  3735.1s  rows=3,736,357,702  +15,044,070  inst=1,002,938/s  avg=1,000,331/s
  t=  3750.1s  rows=3,751,401,772  +15,044,070  inst=1,002,938/s  avg=1,000,342/s
  t=  3765.1s  rows=3,766,315,024  +14,913,252  inst=994,217/s  avg=1,000,317/s
  t=  3780.1s  rows=3,781,359,094  +15,044,070  inst=1,002,938/s  avg=1,000,328/s
  t=  3795.1s  rows=3,796,403,164  +15,044,070  inst=1,002,938/s  avg=1,000,338/s
  t=  3810.1s  rows=3,811,316,416  +14,913,252  inst=994,217/s  avg=1,000,314/s
  t=  3825.1s  rows=3,826,360,486  +15,044,070  inst=1,002,938/s  avg=1,000,324/s
  t=  3840.1s  rows=3,841,404,556  +15,044,070  inst=1,002,938/s  avg=1,000,334/s
  t=  3855.1s  rows=3,856,317,808  +14,913,252  inst=994,217/s  avg=1,000,310/s
  t=  3870.1s  rows=3,871,361,878  +15,044,070  inst=1,002,938/s  avg=1,000,320/s
  t=  3885.1s  rows=3,886,275,130  +14,913,252  inst=994,217/s  avg=1,000,297/s
  t=  3900.1s  rows=3,901,319,200  +15,044,070  inst=1,002,938/s  avg=1,000,307/s
  t=  3915.1s  rows=3,916,363,270  +15,044,070  inst=1,002,938/s  avg=1,000,317/s
  t=  3930.1s  rows=3,931,276,522  +14,913,252  inst=994,217/s  avg=1,000,294/s
  t=  3945.1s  rows=3,946,320,592  +15,044,070  inst=1,002,938/s  avg=1,000,304/s
  t=  3960.1s  rows=3,961,364,662  +15,044,070  inst=1,002,938/s  avg=1,000,314/s
  t=  3975.1s  rows=3,976,408,732  +15,044,070  inst=1,002,938/s  avg=1,000,324/s
  t=  3990.1s  rows=3,991,321,984  +14,913,252  inst=994,217/s  avg=1,000,301/s
  t=  4005.1s  rows=4,006,366,054  +15,044,070  inst=1,002,938/s  avg=1,000,310/s
  t=  4020.1s  rows=4,021,279,306  +14,913,252  inst=994,217/s  avg=1,000,288/s
  t=  4035.1s  rows=4,036,323,376  +15,044,070  inst=1,002,938/s  avg=1,000,297/s
  t=  4050.1s  rows=4,051,367,446  +15,044,070  inst=1,002,938/s  avg=1,000,307/s
  t=  4065.1s  rows=4,066,411,516  +15,044,070  inst=1,002,938/s  avg=1,000,317/s
  t=  4080.1s  rows=4,081,324,768  +14,913,252  inst=994,217/s  avg=1,000,294/s
  t=  4095.1s  rows=4,096,368,838  +15,044,070  inst=1,002,938/s  avg=1,000,304/s
  t=  4110.1s  rows=4,111,412,908  +15,044,070  inst=1,002,938/s  avg=1,000,314/s
  t=  4125.1s  rows=4,126,326,160  +14,913,252  inst=994,217/s  avg=1,000,291/s
  t=  4140.1s  rows=4,141,370,230  +15,044,070  inst=1,002,938/s  avg=1,000,301/s
  t=  4155.1s  rows=4,156,414,300  +15,044,070  inst=1,002,938/s  avg=1,000,310/s
  t=  4170.1s  rows=4,171,327,552  +14,913,252  inst=994,217/s  avg=1,000,289/s
  t=  4185.1s  rows=4,186,371,622  +15,044,070  inst=1,002,938/s  avg=1,000,298/s
  t=  4200.1s  rows=4,201,415,692  +15,044,070  inst=1,002,938/s  avg=1,000,307/s
