query_id,start_time,query_type,elapsed_s,execution_s,compile_s,queue_s,rpu,share_of_bucket,billed_rpu_seconds,query_text,kind,billed_usd
2034829,2026-08-12 17:02:20.610940,SELECT,2.017074,0.524109,0.000122,0.0,32.0,0.01830892051950768,58.55192782138556,/* RQEV2-Y9G0EfY2Kl */\n-- REQUIRED: shared objects live in the datashare's external schema\nSELECT COUNT(*) FROM quotes_typed limit 100,drilldown TYPED q2,0.006099159148060996
2034826,2026-08-12 17:02:20.624328,OTHER,0.000694,0.0,0.0,0.0,32.0,6.299417294823259e-06,0.02014553650884478,,other (OTHER),2.098493386337998e-06
2034827,2026-08-12 17:02:20.630183,SELECT,0.013319,0.0,0.0,0.0,32.0,0.00012089616563364695,0.38662593769640297,"SELECT prooid, proname, prolang, prorettype, proargtypes, proargnames, nspname\nFROM PG_PROC_INFO pc\nJOIN pg_namespace pn ON oid = pronamespace\nWHERE prokind = 'f' and nspname NOT IN ('pg_catalog', ",other SELECT,4.027353517670864e-05
2034828,2026-08-12 17:02:20.676707,SELECT,0.104569,0.0,0.0,0.0,32.0,0.0009491696932310855,3.0354446789530116,"SELECT prooid, proname, prolang, pronargs, proargnames, proargtypes, nspname\nFROM PG_PROC_INFO pc\nJOIN pg_namespace pn ON oid = pronamespace\nWHERE prokind = 'p' and nspname NOT IN ('pg_catalog', 'p",other SELECT,0.00031619215405760535
2034832,2026-08-12 17:02:23.934257,SELECT,0.002911,0.0,0.0,0.0,32.0,2.6423060151628972e-05,0.08450094636490946,/* RQEV2 */ select pg_last_query_id(),other SELECT,8.802181913011401e-06
2034865,2026-08-12 17:03:41.095088,SELECT,5.35487,4.064536,0.029567,0.0,32.0,0.048605995229870635,155.4419727451263,"/* RQEV2-hiNLevJ2Ld */\nWITH src AS (\n    SELECT DATE_TRUNC('hour', TIMESTAMP 'epoch' + t / 1000 * INTERVAL '1 second') AS hour,\n           bp, bs, ap, t\n    FROM quotes_typed\n    WHERE sym = 'AAP",drilldown TYPED q2,0.016191872160950655
2034876,2026-08-12 17:03:46.972012,SELECT,0.002595,0.0,0.0,0.0,32.0,2.3554737579346336e-05,0.07532805077874959,/* RQEV2 */ select pg_last_query_id(),other SELECT,7.846671956119749e-06
2034879,2026-08-12 17:03:56.840295,UTILITY,0.003006,0.0,0.0,0.0,32.0,2.728537231734685e-05,0.08725862067087523,SET enable_result_cache_for_session TO off,other (UTILITY),9.089439653216169e-06
2034880,2026-08-12 17:03:56.844701,UTILITY,0.002401,0.0,0.0,0.0,32.0,2.1793805367248768e-05,0.06969658956446156,SET search_path TO shared_public,other (UTILITY),7.2600614129647455e-06
2034881,2026-08-12 17:03:56.848448,SELECT,0.864204,0.567303,0.000126,0.0,32.0,0.007844353924863746,25.08624385171426,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily",telemetry (row counts),0.0026131504012202357
2034884,2026-08-12 17:03:57.714216,SELECT,0.084438,0.004903,0.000114,0.0,32.0,0.0007664412068303837,2.451078979443567,SELECT COUNT(*) FROM quotes_daily,telemetry (row counts),0.00025532072702537156
2034887,2026-08-12 17:03:57.800243,SELECT,0.954133,0.866232,0.000151,0.0,32.0,0.008660636774872624,27.69671640604265,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quo",telemetry (row counts),0.002885074625629443
2034890,2026-08-12 17:03:58.755954,SELECT,0.002855,0.0,0.0,0.0,32.0,2.5914749822363694e-05,0.08287536993191909,SELECT pg_last_query_id(),other SELECT,8.632851034574905e-06
2034891,2026-08-12 17:03:58.760214,SELECT,1.947658,1.847336,0.000418,0.0,32.0,0.017678833558502707,56.53690972009166,"SELECT elapsed_time, compile_time, execution_time FROM SYS_QUERY_HISTORY WHERE query_id = $1",other SELECT,0.005889261429176214
2034894,2026-08-12 17:04:00.709415,SELECT,0.54595,0.446465,0.000189,0.0,32.0,0.0049555718618281815,15.847918814126524,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ",telemetry (row counts),0.001650824876471513
2034897,2026-08-12 17:04:01.256970,SELECT,0.000981,0.0,0.0,0.0,32.0,8.904507732307805e-06,0.02847661572792036,SELECT pg_last_query_id(),other SELECT,2.9663141383250376e-06
2034898,2026-08-12 17:04:01.259224,SELECT,0.427806,0.337788,0.000362,0.0,32.0,0.0038831822986010937,12.418416990926298,"SELECT elapsed_time, compile_time, execution_time FROM SYS_QUERY_HISTORY WHERE query_id = $1",other SELECT,0.0012935851032214894
2034901,2026-08-12 17:04:01.688563,SELECT,0.178368,0.085279,0.00017,0.0,32.0,0.001619041014471232,5.177693164279,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20",dashboard q3 top movers,0.0005393430379457292
2034904,2026-08-12 17:04:01.868607,SELECT,0.000899,0.0,0.0,0.0,32.0,8.160196178740792e-06,0.026096307379613052,SELECT pg_last_query_id(),other SELECT,2.7183653520430265e-06
2034905,2026-08-12 17:04:01.870790,SELECT,0.397092,0.306887,0.000375,0.0,32.0,0.00360439223693942,11.526846373732266,"SELECT elapsed_time, compile_time, execution_time FROM SYS_QUERY_HISTORY WHERE query_id = $1",other SELECT,0.0012007131639304443
2034908,2026-08-12 17:04:02.269480,SELECT,0.528943,0.439222,0.00016,0.0,32.0,0.00480119983022435,15.354237057057471,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day",dashboard q4 daily activity,0.0015993996934434865
2034911,2026-08-12 17:04:02.800016,SELECT,0.001007,0.0,0.0,0.0,32.0,9.140508956609541e-06,0.029231347643237312,SELECT pg_last_query_id(),other SELECT,3.0449320461705533e-06
2034912,2026-08-12 17:04:02.802311,SELECT,0.402511,0.310641,0.000365,0.0,32.0,0.003653580338266001,11.684149921774672,"SELECT elapsed_time, compile_time, execution_time FROM SYS_QUERY_HISTORY WHERE query_id = $1",other SELECT,0.0012170989501848616
2034917,2026-08-12 17:04:06.949548,SELECT,5.467829,1.591362,2.976485,0.0,32.0,0.04963132070278986,158.72096360752198,"/* RQEV2-nK4riNtrrp */\nWITH s AS (\n    SELECT (ap - bp)          AS spread,\n           (bp + ap) / 2.0    AS mid,\n           bs                 AS bs,\n           ""as""               AS az\n    FRO",other SELECT,0.016533433709116873
2034924,2026-08-12 17:04:12.816913,SELECT,0.00287,0.0,0.0,0.0,32.0,2.6050904374845465e-05,0.0833107921907558,/* RQEV2 */ select pg_last_query_id(),other SELECT,8.678207519870395e-06
2035190,2026-08-12 17:13:56.840814,UTILITY,0.003054,0.0,0.0,0.0,32.0,2.7721066885288518e-05,0.08865197189915268,SET enable_result_cache_for_session TO off,other (UTILITY),9.234580406161737e-06
2035191,2026-08-12 17:13:56.845267,UTILITY,0.002365,0.0,0.0,0.0,32.0,2.1467034441292516e-05,0.06865157614325347,SET search_path TO shared_public,other (UTILITY),7.15120584825557e-06
2236869,2026-08-12 17:14:06.702976,SELECT,3.046601,1.338298,0.007262,0.0,32.0,0.027653906383034343,88.43719261294383,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily",telemetry (row counts),0.009212207563848315
2236872,2026-08-12 17:14:09.751416,SELECT,0.083322,0.005715,0.002117,0.0,32.0,0.00075631130812574,2.4186835633861166,SELECT COUNT(*) FROM quotes_daily,telemetry (row counts),0.0002519462045193871
2236875,2026-08-12 17:14:09.836300,SELECT,1.258696,1.171615,0.002573,0.0,32.0,0.011425146039372992,36.53761703391483,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quo",telemetry (row counts),0.003806001774366128
2236878,2026-08-12 17:14:11.096784,SELECT,0.003274,0.0,0.0,0.0,32.0,2.9718000321687822e-05,0.09503816502875766,SELECT pg_last_query_id(),other SELECT,9.899808857162257e-06
2236879,2026-08-12 17:14:11.101432,SELECT,0.657296,0.54579,0.005481,0.0,32.0,0.005966256181870531,19.08008726962196,"SELECT elapsed_time, compile_time, execution_time FROM SYS_QUERY_HISTORY WHERE query_id = $1",other SELECT,0.0019875090905856208
2236882,2026-08-12 17:14:11.760461,SELECT,0.500239,0.402733,0.002985,0.0,32.0,0.004540654478595234,14.521013022547557,"SELECT sym, COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily WHERE sym IN ",telemetry (row counts),0.001512605523182037
2236885,2026-08-12 17:14:12.262458,SELECT,0.000994,0.0,0.0,0.0,32.0,9.022508344458673e-06,0.028853981685578834,SELECT pg_last_query_id(),other SELECT,3.0056230922477952e-06
2236886,2026-08-12 17:14:12.264806,SELECT,0.442379,0.349931,0.000373,0.0,32.0,0.004015460984822217,12.84144422946145,"SELECT elapsed_time, compile_time, execution_time FROM SYS_QUERY_HISTORY WHERE query_id = $1",other SELECT,0.001337650440568901
2236889,2026-08-12 17:14:12.708964,SELECT,0.155069,0.063627,0.003426,0.0,32.0,0.0014075566865863803,4.501366283703244,"SELECT sym, pct_range FROM ( SELECT sym, (MAX(bp_max) - MIN(bp_min)) / MIN(bp_min) * 100 AS pct_range FROM quotes_daily GROUP BY sym ) t ORDER BY ABS(pct_range) DESC LIMIT 20",dashboard q3 top movers,0.00046889232121908795
2236892,2026-08-12 17:14:12.865788,SELECT,0.00091,0.0,0.0,0.0,32.0,8.260042850560757e-06,0.0264156170360933,SELECT pg_last_query_id(),other SELECT,2.751626774593052e-06
2236893,2026-08-12 17:14:12.867969,SELECT,0.426069,0.335124,0.000368,0.0,32.0,0.0038674156014237046,12.367995093353008,"SELECT elapsed_time, compile_time, execution_time FROM SYS_QUERY_HISTORY WHERE query_id = $1",other SELECT,0.0012883328222242716
2236896,2026-08-12 17:14:13.295847,SELECT,0.480258,0.391277,0.003163,0.0,32.0,0.00435928753771935,13.94100154562648,"SELECT day, SUM(n_quotes) AS total_quotes, SUM(bs_sum) + SUM(as_sum) AS total_volume, SUM(spread_sum) / SUM(n_quotes) AS avg_spread FROM quotes_daily GROUP BY day ORDER BY day",dashboard q4 daily activity,0.0014521876610027584
2236899,2026-08-12 17:14:13.777931,SELECT,0.000986,0.0,0.0,0.0,32.0,8.949892583135062e-06,0.02862175648086593,SELECT pg_last_query_id(),other SELECT,2.981432966756868e-06
2236900,2026-08-12 17:14:13.780208,SELECT,0.508159,0.42236,0.000381,0.0,32.0,0.004612544082305608,14.750915975213335,"SELECT elapsed_time, compile_time, execution_time FROM SYS_QUERY_HISTORY WHERE query_id = $1",other SELECT,0.0015365537474180558
2237044,2026-08-12 17:23:56.845990,UTILITY,0.003017,0.0,0.0,0.0,32.0,2.7385218989166817e-05,0.08757793032735547,SET enable_result_cache_for_session TO off,other (UTILITY),9.122701075766195e-06
2237045,2026-08-12 17:23:56.850390,UTILITY,0.002306,0.0,0.0,0.0,32.0,2.0931493201530885e-05,0.06693891525849577,SET search_path TO shared_public,other (UTILITY),6.972803672759976e-06
2439941,2026-08-12 17:24:06.605470,SELECT,3.25262,1.104242,0.381333,0.0,32.0,0.02952393469955047,94.41754316916241,"SELECT COALESCE(SUM(n_quotes), 0) FROM quotes_daily",telemetry (row counts),0.009835160746787752
2439944,2026-08-12 17:24:09.859841,SELECT,0.090941,0.013802,0.009292,0.0,32.0,0.0008254687438163141,2.6398490427245727,SELECT COUNT(*) FROM quotes_daily,telemetry (row counts),0.00027498427528380967
2439947,2026-08-12 17:24:09.952432,SELECT,1.235531,1.153282,0.002554,0.0,32.0,0.01121487802549031,35.865179925518014,"SELECT COUNT(*) AS days_traded, SUM(n_quotes) AS total_quotes, MIN(bp_min) AS lowest_bid, MAX(bp_max) AS highest_bid, MIN(ap_min) AS lowest_ask, MAX(ap_max) AS highest_ask, SUM(spread_sum) / SUM(n_quo",telemetry (row counts),0.00373595624224146
2439950,2026-08-12 17:24:11.189567,SELECT,0.003343,0.0,0.0,0.0,32.0,3.0344311263103968e-05,0.0970411074194065,SELECT pg_last_query_id(),other SELECT,1.010844868952151e-05
2439951,2026-08-12 17:24:11.194252,SELECT,0.731605,0.621866,0.018347,0.0,32.0,0.006640756757895058,21.237140111748396,"SELECT elapsed_time, compile_time, execution_time FROM SYS_QUERY_HISTORY WHERE query_id = $1",other SELECT,0.0022122020949737913
