usage_start_time,usage_end_time,allocated_start,allocated_end,record_id,record_type,table_id,zerobus_request_type,billing_origin_product,sku_name,source_dbu,allocated_dbu,custom_tags,ingestion_date
2026-09-18T22:10:00.000Z,2026-09-18T22:20:00.000Z,2026-09-18T22:10:00.000Z,2026-09-18T22:20:00.000Z,zerobus-billing-record-0032,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.843637313492596174,5.843637313492596174,{},2026-09-18
2026-09-18T22:20:00.000Z,2026-09-18T22:30:00.000Z,2026-09-18T22:20:00.000Z,2026-09-18T22:30:00.000Z,zerobus-billing-record-0033,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.844770004108548224,5.844770004108548224,{},2026-09-18
2026-09-18T22:30:00.000Z,2026-09-18T22:40:00.000Z,2026-09-18T22:30:00.000Z,2026-09-18T22:40:00.000Z,zerobus-billing-record-0034,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.844333800911903401,5.844333800911903401,{},2026-09-18
2026-09-18T22:40:00.000Z,2026-09-18T22:50:00.000Z,2026-09-18T22:40:00.000Z,2026-09-18T22:50:00.000Z,zerobus-billing-record-0035,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.839614208556711625,5.839614208556711625,{},2026-09-19
2026-09-18T22:50:00.000Z,2026-09-18T23:00:00.000Z,2026-09-18T22:50:00.000Z,2026-09-18T23:00:00.000Z,zerobus-billing-record-0036,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.841878504112362822,5.841878504112362822,{},2026-09-19
2026-09-18T23:00:00.000Z,2026-09-18T23:10:00.000Z,2026-09-18T23:00:00.000Z,2026-09-18T23:10:00.000Z,zerobus-billing-record-0037,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.845051752544939599,5.845051752544939599,{},2026-09-19
2026-09-18T23:10:00.000Z,2026-09-18T23:20:00.000Z,2026-09-18T23:10:00.000Z,2026-09-18T23:20:00.000Z,zerobus-billing-record-0038,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.842906128115952056,5.842906128115952056,{},2026-09-19
2026-09-18T23:20:00.000Z,2026-09-18T23:30:00.000Z,2026-09-18T23:20:00.000Z,2026-09-18T23:30:00.000Z,zerobus-billing-record-0039,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.841205838710069657,5.841205838710069657,{},2026-09-19
2026-09-18T23:30:00.000Z,2026-09-18T23:40:00.000Z,2026-09-18T23:30:00.000Z,2026-09-18T23:40:00.000Z,zerobus-billing-record-0040,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.843653516598045858,5.843653516598045858,{},2026-09-19
2026-09-18T23:40:00.000Z,2026-09-18T23:50:00.000Z,2026-09-18T23:40:00.000Z,2026-09-18T23:50:00.000Z,zerobus-billing-record-0041,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.840035023704171203,5.840035023704171203,{},2026-09-19
2026-09-18T23:50:00.000Z,2026-09-19T00:00:00.000Z,2026-09-18T23:50:00.000Z,2026-09-19T00:00:00.000Z,zerobus-billing-record-0042,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.846008381418883790,5.84600838141888379,{},2026-09-19
2026-09-19T00:00:00.000Z,2026-09-19T00:10:00.000Z,2026-09-19T00:00:00.000Z,2026-09-19T00:10:00.000Z,zerobus-billing-record-0043,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.842255778208375041,5.842255778208375041,{},2026-09-19
2026-09-19T00:10:00.000Z,2026-09-19T00:20:00.000Z,2026-09-19T00:10:00.000Z,2026-09-19T00:20:00.000Z,zerobus-billing-record-0044,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.845458263188600492,5.845458263188600492,{},2026-09-19
2026-09-19T00:20:00.000Z,2026-09-19T00:30:00.000Z,2026-09-19T00:20:00.000Z,2026-09-19T00:30:00.000Z,zerobus-billing-record-0045,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.843544269226491461,5.843544269226491461,{},2026-09-19
2026-09-19T00:30:00.000Z,2026-09-19T00:40:00.000Z,2026-09-19T00:30:00.000Z,2026-09-19T00:40:00.000Z,zerobus-billing-record-0046,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.841747488878667359,5.841747488878667359,{},2026-09-19
2026-09-19T00:40:00.000Z,2026-09-19T00:50:00.000Z,2026-09-19T00:40:00.000Z,2026-09-19T00:50:00.000Z,zerobus-billing-record-0047,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.841971793428063390,5.84197179342806339,{},2026-09-19
2026-09-19T00:50:00.000Z,2026-09-19T01:00:00.000Z,2026-09-19T00:50:00.000Z,2026-09-19T01:00:00.000Z,zerobus-billing-record-0048,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.840666098862886488,5.840666098862886488,{},2026-09-19
2026-09-19T01:00:00.000Z,2026-09-19T01:10:00.000Z,2026-09-19T01:00:00.000Z,2026-09-19T01:10:00.000Z,zerobus-billing-record-0049,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.842864417478442199,5.842864417478442199,{},2026-09-19
2026-09-19T01:10:00.000Z,2026-09-19T01:20:00.000Z,2026-09-19T01:10:00.000Z,2026-09-19T01:20:00.000Z,zerobus-billing-record-0050,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.844217323511838819,5.844217323511838819,{},2026-09-19
2026-09-19T01:20:00.000Z,2026-09-19T01:30:00.000Z,2026-09-19T01:20:00.000Z,2026-09-19T01:30:00.000Z,zerobus-billing-record-0051,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.842546693630516540,5.84254669363051654,{},2026-09-19
2026-09-19T01:30:00.000Z,2026-09-19T01:40:00.000Z,2026-09-19T01:30:00.000Z,2026-09-19T01:40:00.000Z,zerobus-billing-record-0052,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.844410159431397905,5.844410159431397905,{},2026-09-19
2026-09-19T01:40:00.000Z,2026-09-19T01:50:00.000Z,2026-09-19T01:40:00.000Z,2026-09-19T01:50:00.000Z,zerobus-billing-record-0053,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.845314778126776231,5.845314778126776231,{},2026-09-19
2026-09-19T01:50:00.000Z,2026-09-19T02:00:00.000Z,2026-09-19T01:50:00.000Z,2026-09-19T02:00:00.000Z,zerobus-billing-record-0054,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.843284007377922492,5.843284007377922492,{},2026-09-19
2026-09-19T02:00:00.000Z,2026-09-19T02:10:00.000Z,2026-09-19T02:00:00.000Z,2026-09-19T02:10:00.000Z,zerobus-billing-record-0055,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.841399282991886098,5.841399282991886098,{},2026-09-19
2026-09-19T02:10:00.000Z,2026-09-19T02:20:00.000Z,2026-09-19T02:10:00.000Z,2026-09-19T02:20:00.000Z,zerobus-billing-record-0056,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.842265227533876859,5.842265227533876859,{},2026-09-19
2026-09-19T02:20:00.000Z,2026-09-19T02:30:00.000Z,2026-09-19T02:20:00.000Z,2026-09-19T02:30:00.000Z,zerobus-billing-record-0057,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.843052293807268087,5.843052293807268087,{},2026-09-19
2026-09-19T02:30:00.000Z,2026-09-19T02:40:00.000Z,2026-09-19T02:30:00.000Z,2026-09-19T02:40:00.000Z,zerobus-billing-record-0058,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.843465890645980843,5.843465890645980843,{},2026-09-19
2026-09-19T02:40:00.000Z,2026-09-19T02:50:00.000Z,2026-09-19T02:40:00.000Z,2026-09-19T02:50:00.000Z,zerobus-billing-record-0059,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.841137478396296512,5.841137478396296512,{},2026-09-19
2026-09-19T02:50:00.000Z,2026-09-19T03:00:00.000Z,2026-09-19T02:50:00.000Z,2026-09-19T03:00:00.000Z,zerobus-billing-record-0060,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.840310396589338809,5.840310396589338809,{},2026-09-19
2026-09-19T03:00:00.000Z,2026-09-19T03:10:00.000Z,2026-09-19T03:00:00.000Z,2026-09-19T03:10:00.000Z,zerobus-billing-record-0061,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.843295946620404639,5.843295946620404639,{},2026-09-19
2026-09-19T03:10:00.000Z,2026-09-19T03:20:00.000Z,2026-09-19T03:10:00.000Z,2026-09-19T03:20:00.000Z,zerobus-billing-record-0062,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.840773366659879643,5.840773366659879643,{},2026-09-19
2026-09-19T03:20:00.000Z,2026-09-19T03:30:00.000Z,2026-09-19T03:20:00.000Z,2026-09-19T03:30:00.000Z,zerobus-billing-record-0063,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.838882118627429032,5.838882118627429032,{},2026-09-19
2026-09-19T03:30:00.000Z,2026-09-19T03:40:00.000Z,2026-09-19T03:30:00.000Z,2026-09-19T03:40:00.000Z,zerobus-billing-record-0064,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.840800144188106106,5.840800144188106106,{},2026-09-19
2026-09-19T03:40:00.000Z,2026-09-19T03:50:00.000Z,2026-09-19T03:40:00.000Z,2026-09-19T03:50:00.000Z,zerobus-billing-record-0065,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.843303432352840938,5.843303432352840938,{},2026-09-19
2026-09-19T03:50:00.000Z,2026-09-19T04:00:00.000Z,2026-09-19T03:50:00.000Z,2026-09-19T04:00:00.000Z,zerobus-billing-record-0066,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.838473724298179187,5.838473724298179187,{},2026-09-19
2026-09-19T04:00:00.000Z,2026-09-19T04:10:00.000Z,2026-09-19T04:00:00.000Z,2026-09-19T04:10:00.000Z,zerobus-billing-record-0067,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.842515636257827287,5.842515636257827287,{},2026-09-19
2026-09-19T04:10:00.000Z,2026-09-19T04:20:00.000Z,2026-09-19T04:10:00.000Z,2026-09-19T04:20:00.000Z,zerobus-billing-record-0068,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.840028821818530551,5.840028821818530551,{},2026-09-19
2026-09-19T04:20:00.000Z,2026-09-19T04:30:00.000Z,2026-09-19T04:20:00.000Z,2026-09-19T04:30:00.000Z,zerobus-billing-record-0069,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.839149860881268954,5.839149860881268954,{},2026-09-19
2026-09-19T04:30:00.000Z,2026-09-19T04:40:00.000Z,2026-09-19T04:30:00.000Z,2026-09-19T04:40:00.000Z,zerobus-billing-record-0070,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.839575588740408445,5.839575588740408445,{},2026-09-19
2026-09-19T04:40:00.000Z,2026-09-19T04:50:00.000Z,2026-09-19T04:40:00.000Z,2026-09-19T04:50:00.000Z,zerobus-billing-record-0071,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.839166924856603096,5.839166924856603096,{},2026-09-19
2026-09-19T04:50:00.000Z,2026-09-19T05:00:00.000Z,2026-09-19T04:50:00.000Z,2026-09-19T05:00:00.000Z,zerobus-billing-record-0072,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.840699195474386218,5.840699195474386218,{},2026-09-19
2026-09-19T05:00:00.000Z,2026-09-19T05:10:00.000Z,2026-09-19T05:00:00.000Z,2026-09-19T05:10:00.000Z,zerobus-billing-record-0073,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.841254308454692378,5.841254308454692378,{},2026-09-19
2026-09-19T05:10:00.000Z,2026-09-19T05:20:00.000Z,2026-09-19T05:10:00.000Z,2026-09-19T05:20:00.000Z,zerobus-billing-record-0074,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.840760144636034931,5.840760144636034931,{},2026-09-19
2026-09-19T05:20:00.000Z,2026-09-19T05:30:00.000Z,2026-09-19T05:20:00.000Z,2026-09-19T05:30:00.000Z,zerobus-billing-record-0075,ORIGINAL,<raw-table-id>,GRPC,LAKEFLOW_CONNECT,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,5.839468353971838926,5.839468353971838926,{},2026-09-19
