Polling QUOTES_DAILY_IMV in STOCKHOUSE_T2_RUN12 every 60s -> out_t2_run12/mv_latency_20260807T150525Z.jsonl (Ctrl-C to stop)
2026-08-07T15:05:26Z  behind_by=496143h5m25s  rows=0  invalid=false
2026-08-07T18:08:45Z  behind_by=3m29s  rows=39591778  invalid=false
2026-08-07T18:09:46Z  behind_by=30s  rows=40663311  invalid=false
2026-08-07T18:10:46Z  behind_by=1m28s  rows=40663311  invalid=false
2026-08-07T18:11:46Z  behind_by=2m30s  rows=40663311  invalid=false
2026-08-07T18:12:46Z  behind_by=3m31s  rows=40663311  invalid=false
2026-08-07T18:13:46Z  behind_by=30s  rows=41600728  invalid=false
2026-08-07T18:14:47Z  behind_by=1m30s  rows=41600728  invalid=false
2026-08-07T18:15:47Z  behind_by=2m30s  rows=41600728  invalid=false
2026-08-07T18:16:47Z  behind_by=12s  rows=42127991  invalid=false
2026-08-07T18:17:47Z  behind_by=31s  rows=42398912  invalid=false
2026-08-07T18:18:47Z  behind_by=1m31s  rows=42398912  invalid=false
2026-08-07T18:19:47Z  behind_by=2m31s  rows=42398912  invalid=false
2026-08-07T18:20:47Z  behind_by=3m30s  rows=42398912  invalid=false
2026-08-07T18:21:47Z  behind_by=31s  rows=43030787  invalid=false
2026-08-07T18:22:47Z  behind_by=1m31s  rows=43030787  invalid=false
2026-08-07T18:23:47Z  behind_by=2m31s  rows=43030787  invalid=false
2026-08-07T18:24:48Z  behind_by=3m31s  rows=43030787  invalid=false
2026-08-07T18:25:48Z  behind_by=32s  rows=43682402  invalid=false
2026-08-07T18:26:48Z  behind_by=1m32s  rows=43682402  invalid=false
2026-08-07T18:27:48Z  behind_by=2m32s  rows=43682402  invalid=false
2026-08-07T18:28:48Z  behind_by=13s  rows=44145505  invalid=false
2026-08-07T18:29:48Z  behind_by=32s  rows=44611225  invalid=false
2026-08-07T18:30:48Z  behind_by=1m32s  rows=44611225  invalid=false
2026-08-07T18:31:48Z  behind_by=2m32s  rows=44611225  invalid=false
2026-08-07T18:32:48Z  behind_by=3m32s  rows=44611225  invalid=false
2026-08-07T18:33:48Z  behind_by=31s  rows=45210674  invalid=false
2026-08-07T18:34:48Z  behind_by=1m31s  rows=45210674  invalid=false
2026-08-07T18:35:49Z  behind_by=2m32s  rows=45210674  invalid=false
2026-08-07T18:36:49Z  behind_by=13s  rows=45789167  invalid=false
2026-08-07T18:37:49Z  behind_by=33s  rows=46289856  invalid=false
2026-08-07T18:38:49Z  behind_by=1m33s  rows=46289856  invalid=false
2026-08-07T18:39:49Z  behind_by=2m33s  rows=46289856  invalid=false
2026-08-07T18:40:49Z  behind_by=14s  rows=46560556  invalid=false
2026-08-07T18:41:49Z  behind_by=33s  rows=46984472  invalid=false
2026-08-07T18:42:49Z  behind_by=1m33s  rows=46984472  invalid=false
2026-08-07T18:43:49Z  behind_by=2m33s  rows=46984472  invalid=false
2026-08-07T18:44:49Z  behind_by=15s  rows=47323398  invalid=false
2026-08-07T18:45:49Z  behind_by=33s  rows=47643387  invalid=false
2026-08-07T18:46:49Z  behind_by=1m33s  rows=47643387  invalid=false
2026-08-07T18:47:50Z  behind_by=2m33s  rows=47643387  invalid=false
2026-08-07T18:48:50Z  behind_by=3m33s  rows=47643387  invalid=false
2026-08-07T18:49:50Z  behind_by=34s  rows=48287094  invalid=false
2026-08-07T18:50:50Z  behind_by=1m34s  rows=48287094  invalid=false
2026-08-07T18:51:50Z  behind_by=2m34s  rows=48287094  invalid=false
2026-08-07T18:52:50Z  behind_by=15s  rows=48843411  invalid=false
2026-08-07T18:53:50Z  behind_by=34s  rows=49354144  invalid=false
2026-08-07T18:54:50Z  behind_by=1m34s  rows=49354144  invalid=false
2026-08-07T18:55:50Z  behind_by=2m35s  rows=49354144  invalid=false
2026-08-07T18:56:51Z  behind_by=16s  rows=763486  invalid=false
2026-08-07T18:57:51Z  behind_by=36s  rows=1160295  invalid=false
2026-08-07T18:58:51Z  behind_by=1m36s  rows=1160295  invalid=false
2026-08-07T18:59:51Z  behind_by=2m36s  rows=1160295  invalid=false
2026-08-07T19:00:51Z  behind_by=16s  rows=1487917  invalid=false
2026-08-07T19:01:52Z  behind_by=36s  rows=2093188  invalid=false
2026-08-07T19:02:52Z  behind_by=1m36s  rows=2093188  invalid=false
2026-08-07T19:03:52Z  behind_by=2m36s  rows=2093188  invalid=false
2026-08-07T19:04:52Z  behind_by=16s  rows=2529548  invalid=false
2026-08-07T19:05:52Z  behind_by=36s  rows=2922641  invalid=false
2026-08-07T19:06:52Z  behind_by=1m36s  rows=2922641  invalid=false
2026-08-07T19:07:52Z  behind_by=2m36s  rows=2922641  invalid=false
2026-08-07T19:08:52Z  behind_by=18s  rows=3546233  invalid=false
2026-08-07T19:09:53Z  behind_by=36s  rows=3822076  invalid=false
2026-08-07T19:10:53Z  behind_by=1m36s  rows=3822076  invalid=false
2026-08-07T19:11:53Z  behind_by=2m37s  rows=3822076  invalid=false
2026-08-07T19:12:53Z  behind_by=17s  rows=4148790  invalid=false
2026-08-07T19:13:53Z  behind_by=37s  rows=4391653  invalid=false
2026-08-07T19:14:53Z  behind_by=1m37s  rows=4391653  invalid=false
2026-08-07T19:15:53Z  behind_by=2m37s  rows=4391653  invalid=false
2026-08-07T19:16:53Z  behind_by=18s  rows=4691952  invalid=false
2026-08-07T19:17:53Z  behind_by=36s  rows=5203353  invalid=false
2026-08-07T19:18:53Z  behind_by=1m37s  rows=5203353  invalid=false
2026-08-07T19:19:54Z  behind_by=2m37s  rows=5203353  invalid=false
2026-08-07T19:20:54Z  behind_by=20s  rows=5538409  invalid=false
2026-08-07T19:21:54Z  behind_by=38s  rows=5849587  invalid=false
2026-08-07T19:22:54Z  behind_by=1m38s  rows=5849587  invalid=false
2026-08-07T19:23:54Z  behind_by=2m38s  rows=5849587  invalid=false
2026-08-07T19:24:55Z  behind_by=20s  rows=6192232  invalid=false
2026-08-07T19:25:55Z  behind_by=39s  rows=6577046  invalid=false
2026-08-07T19:26:55Z  behind_by=1m39s  rows=6577046  invalid=false
2026-08-07T19:27:55Z  behind_by=2m39s  rows=6577046  invalid=false
2026-08-07T19:28:55Z  behind_by=21s  rows=7029811  invalid=false
2026-08-07T19:29:55Z  behind_by=39s  rows=7518204  invalid=false
2026-08-07T19:30:55Z  behind_by=1m39s  rows=7518204  invalid=false
2026-08-07T19:31:55Z  behind_by=2m39s  rows=7518204  invalid=false
2026-08-07T19:32:55Z  behind_by=20s  rows=8073197  invalid=false
2026-08-07T19:33:55Z  behind_by=39s  rows=8532576  invalid=false
2026-08-07T19:34:55Z  behind_by=1m39s  rows=8532576  invalid=false
2026-08-07T19:35:56Z  behind_by=2m39s  rows=8532576  invalid=false
2026-08-07T19:36:56Z  behind_by=21s  rows=8996653  invalid=false
2026-08-07T19:37:56Z  behind_by=40s  rows=9350102  invalid=false
2026-08-07T19:38:56Z  behind_by=1m40s  rows=9350102  invalid=false
2026-08-07T19:39:56Z  behind_by=2m40s  rows=9350102  invalid=false
2026-08-07T19:40:56Z  behind_by=21s  rows=9640878  invalid=false
2026-08-07T19:41:56Z  behind_by=40s  rows=9893934  invalid=false
2026-08-07T19:42:56Z  behind_by=1m40s  rows=9893934  invalid=false
2026-08-07T19:43:56Z  behind_by=2m40s  rows=9893934  invalid=false
2026-08-07T19:44:56Z  behind_by=22s  rows=10402784  invalid=false
2026-08-07T19:45:56Z  behind_by=40s  rows=10909010  invalid=false
2026-08-07T19:46:57Z  behind_by=1m5s  rows=11235956  invalid=false
2026-08-07T19:47:57Z  behind_by=2m5s  rows=11235956  invalid=false
2026-08-07T19:48:57Z  behind_by=22s  rows=11585792  invalid=false
2026-08-07T19:49:57Z  behind_by=40s  rows=12242525  invalid=false
2026-08-07T19:50:57Z  behind_by=1m40s  rows=12242525  invalid=false
2026-08-07T19:51:57Z  behind_by=2m40s  rows=12242525  invalid=false
2026-08-07T19:52:57Z  behind_by=22s  rows=12700244  invalid=false
2026-08-07T19:53:57Z  behind_by=41s  rows=13049417  invalid=false
2026-08-07T19:54:57Z  behind_by=1m41s  rows=13049417  invalid=false
2026-08-07T19:55:57Z  behind_by=2m41s  rows=13049417  invalid=false
2026-08-07T19:56:57Z  behind_by=23s  rows=13476266  invalid=false
2026-08-07T19:57:58Z  behind_by=40s  rows=13849644  invalid=false
2026-08-07T19:58:58Z  behind_by=1m41s  rows=13849644  invalid=false
2026-08-07T19:59:58Z  behind_by=2m41s  rows=13849644  invalid=false
2026-08-07T20:00:58Z  behind_by=23s  rows=14290926  invalid=false
2026-08-07T20:01:59Z  behind_by=41s  rows=14548023  invalid=false
2026-08-07T20:02:59Z  behind_by=1m41s  rows=14548023  invalid=false
2026-08-07T20:03:59Z  behind_by=2m41s  rows=14548023  invalid=false
2026-08-07T20:04:59Z  behind_by=24s  rows=15232188  invalid=false
2026-08-07T20:05:59Z  behind_by=42s  rows=15867390  invalid=false
2026-08-07T20:06:59Z  behind_by=1m42s  rows=15867390  invalid=false
2026-08-07T20:07:59Z  behind_by=2m42s  rows=15867390  invalid=false
2026-08-07T20:08:59Z  behind_by=25s  rows=16304277  invalid=false
2026-08-07T20:10:00Z  behind_by=42s  rows=16641196  invalid=false
2026-08-07T20:11:00Z  behind_by=1m43s  rows=16641196  invalid=false
2026-08-07T20:12:00Z  behind_by=2m43s  rows=16641196  invalid=false
2026-08-07T20:13:00Z  behind_by=25s  rows=17198203  invalid=false
2026-08-07T20:14:00Z  behind_by=44s  rows=17548192  invalid=false
2026-08-07T20:15:01Z  behind_by=1m45s  rows=17548192  invalid=false
2026-08-07T20:16:01Z  behind_by=2m45s  rows=17548192  invalid=false
2026-08-07T20:17:01Z  behind_by=27s  rows=17926752  invalid=false
2026-08-07T20:18:02Z  behind_by=39s  rows=18513589  invalid=false
2026-08-07T20:19:02Z  behind_by=1m39s  rows=18513589  invalid=false
2026-08-07T20:20:02Z  behind_by=2m40s  rows=18513589  invalid=false
2026-08-07T20:21:02Z  behind_by=28s  rows=18813454  invalid=false
2026-08-07T20:22:03Z  behind_by=46s  rows=19190511  invalid=false
2026-08-07T20:23:03Z  behind_by=1m46s  rows=19190511  invalid=false
2026-08-07T20:24:03Z  behind_by=2m47s  rows=19190511  invalid=false
2026-08-07T20:25:03Z  behind_by=28s  rows=19633479  invalid=false
2026-08-07T20:26:04Z  behind_by=47s  rows=20032978  invalid=false
2026-08-07T20:27:04Z  behind_by=1m48s  rows=20032978  invalid=false
2026-08-07T20:28:04Z  behind_by=2m48s  rows=20032978  invalid=false
2026-08-07T20:29:04Z  behind_by=28s  rows=20481749  invalid=false
2026-08-07T20:30:05Z  behind_by=48s  rows=20897246  invalid=false
2026-08-07T20:31:05Z  behind_by=1m48s  rows=20897246  invalid=false
2026-08-07T20:32:05Z  behind_by=2m48s  rows=20897246  invalid=false
2026-08-07T20:33:05Z  behind_by=30s  rows=21288845  invalid=false
2026-08-07T20:34:05Z  behind_by=49s  rows=21689640  invalid=false
2026-08-07T20:35:05Z  behind_by=1m49s  rows=21689640  invalid=false
2026-08-07T20:36:05Z  behind_by=2m49s  rows=21689640  invalid=false
2026-08-07T20:37:06Z  behind_by=31s  rows=22305751  invalid=false
2026-08-07T20:38:06Z  behind_by=49s  rows=22693611  invalid=false
2026-08-07T20:39:06Z  behind_by=1m49s  rows=22693611  invalid=false
2026-08-07T20:40:06Z  behind_by=2m50s  rows=22693611  invalid=false
2026-08-07T20:41:06Z  behind_by=32s  rows=23148771  invalid=false
2026-08-07T20:42:07Z  behind_by=51s  rows=23546942  invalid=false
2026-08-07T20:43:07Z  behind_by=1m51s  rows=23546942  invalid=false
2026-08-07T20:44:07Z  behind_by=2m51s  rows=23546942  invalid=false
2026-08-07T20:45:07Z  behind_by=33s  rows=23827491  invalid=false
2026-08-07T20:46:08Z  behind_by=51s  rows=24388151  invalid=false
2026-08-07T20:47:08Z  behind_by=1m16s  rows=24919424  invalid=false
2026-08-07T20:48:09Z  behind_by=2m16s  rows=24919424  invalid=false
2026-08-07T20:49:09Z  behind_by=35s  rows=25362202  invalid=false
2026-08-07T20:50:10Z  behind_by=48s  rows=25881534  invalid=false
2026-08-07T20:51:10Z  behind_by=1m48s  rows=25881534  invalid=false
2026-08-07T20:52:10Z  behind_by=2m48s  rows=25881534  invalid=false
2026-08-07T20:53:10Z  behind_by=35s  rows=26390770  invalid=false
2026-08-07T20:54:10Z  behind_by=53s  rows=26841367  invalid=false
2026-08-07T20:55:10Z  behind_by=1m54s  rows=26841367  invalid=false
2026-08-07T20:56:11Z  behind_by=2m54s  rows=26841367  invalid=false
2026-08-07T20:57:11Z  behind_by=36s  rows=27181848  invalid=false
2026-08-07T20:58:11Z  behind_by=55s  rows=27634426  invalid=false
2026-08-07T20:59:11Z  behind_by=1m55s  rows=27634426  invalid=false
2026-08-07T21:00:12Z  behind_by=2m55s  rows=27634426  invalid=false
2026-08-07T21:01:12Z  behind_by=37s  rows=28061719  invalid=false
2026-08-07T21:02:13Z  behind_by=57s  rows=28489775  invalid=false
2026-08-07T21:03:13Z  behind_by=1m57s  rows=28489775  invalid=false
2026-08-07T21:04:13Z  behind_by=2m57s  rows=28489775  invalid=false
2026-08-07T21:05:13Z  behind_by=39s  rows=28958704  invalid=false
2026-08-07T21:06:14Z  behind_by=57s  rows=29478016  invalid=false
2026-08-07T21:07:14Z  behind_by=34s  rows=29835278  invalid=false
2026-08-07T21:08:14Z  behind_by=1m34s  rows=29835278  invalid=false
2026-08-07T21:09:14Z  behind_by=2m34s  rows=29835278  invalid=false
2026-08-07T21:10:14Z  behind_by=58s  rows=30311574  invalid=false
2026-08-07T21:11:14Z  behind_by=34s  rows=30635894  invalid=false
2026-08-07T21:12:14Z  behind_by=1m34s  rows=30635894  invalid=false
2026-08-07T21:13:14Z  behind_by=2m34s  rows=30635894  invalid=false
2026-08-07T21:14:14Z  behind_by=58s  rows=30955762  invalid=false
2026-08-07T21:15:15Z  behind_by=34s  rows=31453745  invalid=false
2026-08-07T21:16:15Z  behind_by=1m35s  rows=31453745  invalid=false
