series,label,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec
left,ClickHouse Cloud,31,31,2026-08-08T11:55:59Z,17204550973,4,Daily activity,0.01
left,ClickHouse Cloud,32,32,2026-08-08T12:05:59Z,17758468213,1,Single-symbol summary,0.013
left,ClickHouse Cloud,32,32,2026-08-08T12:05:59Z,17758468213,2,Watchlist summary,0.011
left,ClickHouse Cloud,32,32,2026-08-08T12:05:59Z,17758468213,3,Top movers,0.011
left,ClickHouse Cloud,32,32,2026-08-08T12:05:59Z,17758468213,4,Daily activity,0.014
left,ClickHouse Cloud,33,33,2026-08-08T12:15:59Z,18360002425,1,Single-symbol summary,0.013
left,ClickHouse Cloud,33,33,2026-08-08T12:15:59Z,18360002425,2,Watchlist summary,0.01
left,ClickHouse Cloud,33,33,2026-08-08T12:15:59Z,18360002425,3,Top movers,0.012
left,ClickHouse Cloud,33,33,2026-08-08T12:15:59Z,18360002425,4,Daily activity,0.011
left,ClickHouse Cloud,34,34,2026-08-08T12:25:59Z,18930505218,1,Single-symbol summary,0.014
left,ClickHouse Cloud,34,34,2026-08-08T12:25:59Z,18930505218,2,Watchlist summary,0.011
left,ClickHouse Cloud,34,34,2026-08-08T12:25:59Z,18930505218,3,Top movers,0.012
left,ClickHouse Cloud,34,34,2026-08-08T12:25:59Z,18930505218,4,Daily activity,0.01
left,ClickHouse Cloud,35,35,2026-08-08T12:35:59Z,19498533079,1,Single-symbol summary,0.012
left,ClickHouse Cloud,35,35,2026-08-08T12:35:59Z,19498533079,2,Watchlist summary,0.016
left,ClickHouse Cloud,35,35,2026-08-08T12:35:59Z,19498533079,3,Top movers,0.013
left,ClickHouse Cloud,35,35,2026-08-08T12:35:59Z,19498533079,4,Daily activity,0.011
left,ClickHouse Cloud,36,36,2026-08-08T12:45:59Z,20030972521,1,Single-symbol summary,0.014
left,ClickHouse Cloud,36,36,2026-08-08T12:45:59Z,20030972521,2,Watchlist summary,0.104
left,ClickHouse Cloud,36,36,2026-08-08T12:45:59Z,20030972521,3,Top movers,0.014
left,ClickHouse Cloud,36,36,2026-08-08T12:45:59Z,20030972521,4,Daily activity,0.011
left,ClickHouse Cloud,37,37,2026-08-08T12:55:59Z,20598954386,1,Single-symbol summary,0.013
left,ClickHouse Cloud,37,37,2026-08-08T12:55:59Z,20598954386,2,Watchlist summary,0.015
left,ClickHouse Cloud,37,37,2026-08-08T12:55:59Z,20598954386,3,Top movers,0.015
left,ClickHouse Cloud,37,37,2026-08-08T12:55:59Z,20598954386,4,Daily activity,0.012
left,ClickHouse Cloud,38,38,2026-08-08T13:05:59Z,21177624388,1,Single-symbol summary,0.007
left,ClickHouse Cloud,38,38,2026-08-08T13:05:59Z,21177624388,2,Watchlist summary,0.011
left,ClickHouse Cloud,38,38,2026-08-08T13:05:59Z,21177624388,3,Top movers,0.015
left,ClickHouse Cloud,38,38,2026-08-08T13:05:59Z,21177624388,4,Daily activity,0.011
left,ClickHouse Cloud,39,39,2026-08-08T13:15:59Z,21690449123,1,Single-symbol summary,0.007
left,ClickHouse Cloud,39,39,2026-08-08T13:15:59Z,21690449123,2,Watchlist summary,0.011
left,ClickHouse Cloud,39,39,2026-08-08T13:15:59Z,21690449123,3,Top movers,0.014
left,ClickHouse Cloud,39,39,2026-08-08T13:15:59Z,21690449123,4,Daily activity,0.011
left,ClickHouse Cloud,40,40,2026-08-08T13:25:59Z,22225814642,1,Single-symbol summary,0.013
left,ClickHouse Cloud,40,40,2026-08-08T13:25:59Z,22225814642,2,Watchlist summary,0.015
left,ClickHouse Cloud,40,40,2026-08-08T13:25:59Z,22225814642,3,Top movers,0.012
left,ClickHouse Cloud,40,40,2026-08-08T13:25:59Z,22225814642,4,Daily activity,0.011
left,ClickHouse Cloud,41,41,2026-08-08T13:35:59Z,22769842666,1,Single-symbol summary,0.007
left,ClickHouse Cloud,41,41,2026-08-08T13:35:59Z,22769842666,2,Watchlist summary,0.011
left,ClickHouse Cloud,41,41,2026-08-08T13:35:59Z,22769842666,3,Top movers,0.013
left,ClickHouse Cloud,41,41,2026-08-08T13:35:59Z,22769842666,4,Daily activity,0.011
left,ClickHouse Cloud,42,42,2026-08-08T13:45:59Z,23288685490,1,Single-symbol summary,0.014
left,ClickHouse Cloud,42,42,2026-08-08T13:45:59Z,23288685490,2,Watchlist summary,0.011
left,ClickHouse Cloud,42,42,2026-08-08T13:45:59Z,23288685490,3,Top movers,0.012
left,ClickHouse Cloud,42,42,2026-08-08T13:45:59Z,23288685490,4,Daily activity,0.011
left,ClickHouse Cloud,43,43,2026-08-08T13:55:59Z,23844225514,1,Single-symbol summary,0.007
left,ClickHouse Cloud,43,43,2026-08-08T13:55:59Z,23844225514,2,Watchlist summary,0.011
left,ClickHouse Cloud,43,43,2026-08-08T13:55:59Z,23844225514,3,Top movers,0.012
left,ClickHouse Cloud,43,43,2026-08-08T13:55:59Z,23844225514,4,Daily activity,0.01
left,ClickHouse Cloud,44,44,2026-08-08T14:05:59Z,24360433073,1,Single-symbol summary,0.007
left,ClickHouse Cloud,44,44,2026-08-08T14:05:59Z,24360433073,2,Watchlist summary,0.011
left,ClickHouse Cloud,44,44,2026-08-08T14:05:59Z,24360433073,3,Top movers,0.012
left,ClickHouse Cloud,44,44,2026-08-08T14:05:59Z,24360433073,4,Daily activity,0.011
left,ClickHouse Cloud,45,45,2026-08-08T14:15:59Z,24937313823,1,Single-symbol summary,0.012
left,ClickHouse Cloud,45,45,2026-08-08T14:15:59Z,24937313823,2,Watchlist summary,0.015
left,ClickHouse Cloud,45,45,2026-08-08T14:15:59Z,24937313823,3,Top movers,0.011
left,ClickHouse Cloud,45,45,2026-08-08T14:15:59Z,24937313823,4,Daily activity,0.01
left,ClickHouse Cloud,46,46,2026-08-08T14:25:59Z,25492435118,1,Single-symbol summary,0.007
left,ClickHouse Cloud,46,46,2026-08-08T14:25:59Z,25492435118,2,Watchlist summary,0.011
left,ClickHouse Cloud,46,46,2026-08-08T14:25:59Z,25492435118,3,Top movers,0.013
left,ClickHouse Cloud,46,46,2026-08-08T14:25:59Z,25492435118,4,Daily activity,0.011
left,ClickHouse Cloud,47,47,2026-08-08T14:35:59Z,26047358918,1,Single-symbol summary,0.007
left,ClickHouse Cloud,47,47,2026-08-08T14:35:59Z,26047358918,2,Watchlist summary,0.011
left,ClickHouse Cloud,47,47,2026-08-08T14:35:59Z,26047358918,3,Top movers,0.012
left,ClickHouse Cloud,47,47,2026-08-08T14:35:59Z,26047358918,4,Daily activity,0.01
left,ClickHouse Cloud,48,48,2026-08-08T14:45:59Z,26583320264,1,Single-symbol summary,0.007
left,ClickHouse Cloud,48,48,2026-08-08T14:45:59Z,26583320264,2,Watchlist summary,0.014
left,ClickHouse Cloud,48,48,2026-08-08T14:45:59Z,26583320264,3,Top movers,0.012
left,ClickHouse Cloud,48,48,2026-08-08T14:45:59Z,26583320264,4,Daily activity,0.01
left,ClickHouse Cloud,49,49,2026-08-08T14:55:59Z,27117466999,1,Single-symbol summary,0.013
left,ClickHouse Cloud,49,49,2026-08-08T14:55:59Z,27117466999,2,Watchlist summary,0.019
left,ClickHouse Cloud,49,49,2026-08-08T14:55:59Z,27117466999,3,Top movers,0.012
left,ClickHouse Cloud,49,49,2026-08-08T14:55:59Z,27117466999,4,Daily activity,0.011
left,ClickHouse Cloud,50,50,2026-08-08T15:05:59Z,27681375912,1,Single-symbol summary,0.007
left,ClickHouse Cloud,50,50,2026-08-08T15:05:59Z,27681375912,2,Watchlist summary,0.012
left,ClickHouse Cloud,50,50,2026-08-08T15:05:59Z,27681375912,3,Top movers,0.013
left,ClickHouse Cloud,50,50,2026-08-08T15:05:59Z,27681375912,4,Daily activity,0.011
left,ClickHouse Cloud,51,51,2026-08-08T15:15:59Z,28239125449,1,Single-symbol summary,0.007
left,ClickHouse Cloud,51,51,2026-08-08T15:15:59Z,28239125449,2,Watchlist summary,0.011
left,ClickHouse Cloud,51,51,2026-08-08T15:15:59Z,28239125449,3,Top movers,0.012
left,ClickHouse Cloud,51,51,2026-08-08T15:15:59Z,28239125449,4,Daily activity,0.011
left,ClickHouse Cloud,52,52,2026-08-08T15:25:59Z,28773516979,1,Single-symbol summary,0.111
left,ClickHouse Cloud,52,52,2026-08-08T15:25:59Z,28773516979,2,Watchlist summary,0.09
left,ClickHouse Cloud,52,52,2026-08-08T15:25:59Z,28773516979,3,Top movers,0.011
left,ClickHouse Cloud,52,52,2026-08-08T15:25:59Z,28773516979,4,Daily activity,0.043
left,ClickHouse Cloud,53,53,2026-08-08T15:35:59Z,29346127706,1,Single-symbol summary,0.007
left,ClickHouse Cloud,53,53,2026-08-08T15:35:59Z,29346127706,2,Watchlist summary,0.012
left,ClickHouse Cloud,53,53,2026-08-08T15:35:59Z,29346127706,3,Top movers,0.011
left,ClickHouse Cloud,53,53,2026-08-08T15:35:59Z,29346127706,4,Daily activity,0.01
left,ClickHouse Cloud,54,54,2026-08-08T15:45:59Z,29890137150,1,Single-symbol summary,0.007
left,ClickHouse Cloud,54,54,2026-08-08T15:45:59Z,29890137150,2,Watchlist summary,0.012
left,ClickHouse Cloud,54,54,2026-08-08T15:45:59Z,29890137150,3,Top movers,0.011
left,ClickHouse Cloud,54,54,2026-08-08T15:45:59Z,29890137150,4,Daily activity,0.01
left,ClickHouse Cloud,55,55,2026-08-08T15:55:59Z,30465667350,1,Single-symbol summary,0.007
left,ClickHouse Cloud,55,55,2026-08-08T15:55:59Z,30465667350,2,Watchlist summary,0.013
left,ClickHouse Cloud,55,55,2026-08-08T15:55:59Z,30465667350,3,Top movers,0.011
left,ClickHouse Cloud,55,55,2026-08-08T15:55:59Z,30465667350,4,Daily activity,0.01
left,ClickHouse Cloud,56,56,2026-08-08T16:05:59Z,31018228497,1,Single-symbol summary,0.014
left,ClickHouse Cloud,56,56,2026-08-08T16:05:59Z,31018228497,2,Watchlist summary,0.011
left,ClickHouse Cloud,56,56,2026-08-08T16:05:59Z,31018228497,3,Top movers,0.011
left,ClickHouse Cloud,56,56,2026-08-08T16:05:59Z,31018228497,4,Daily activity,0.011
left,ClickHouse Cloud,57,57,2026-08-08T16:15:59Z,31588088259,1,Single-symbol summary,0.013
left,ClickHouse Cloud,57,57,2026-08-08T16:15:59Z,31588088259,2,Watchlist summary,0.011
left,ClickHouse Cloud,57,57,2026-08-08T16:15:59Z,31588088259,3,Top movers,0.012
left,ClickHouse Cloud,57,57,2026-08-08T16:15:59Z,31588088259,4,Daily activity,0.011
left,ClickHouse Cloud,58,58,2026-08-08T16:25:59Z,32144496083,1,Single-symbol summary,0.014
left,ClickHouse Cloud,58,58,2026-08-08T16:25:59Z,32144496083,2,Watchlist summary,0.012
left,ClickHouse Cloud,58,58,2026-08-08T16:25:59Z,32144496083,3,Top movers,0.013
left,ClickHouse Cloud,58,58,2026-08-08T16:25:59Z,32144496083,4,Daily activity,0.011
left,ClickHouse Cloud,59,59,2026-08-08T16:35:59Z,32651953244,1,Single-symbol summary,0.014
left,ClickHouse Cloud,59,59,2026-08-08T16:35:59Z,32651953244,2,Watchlist summary,0.014
left,ClickHouse Cloud,59,59,2026-08-08T16:35:59Z,32651953244,3,Top movers,0.014
left,ClickHouse Cloud,59,59,2026-08-08T16:35:59Z,32651953244,4,Daily activity,0.011
left,ClickHouse Cloud,60,60,2026-08-08T16:45:59Z,33183996050,1,Single-symbol summary,0.013
left,ClickHouse Cloud,60,60,2026-08-08T16:45:59Z,33183996050,2,Watchlist summary,0.016
left,ClickHouse Cloud,60,60,2026-08-08T16:45:59Z,33183996050,3,Top movers,0.013
left,ClickHouse Cloud,60,60,2026-08-08T16:45:59Z,33183996050,4,Daily activity,0.013
left,ClickHouse Cloud,61,61,2026-08-08T16:55:59Z,33748476003,1,Single-symbol summary,0.007
left,ClickHouse Cloud,61,61,2026-08-08T16:55:59Z,33748476003,2,Watchlist summary,0.012
left,ClickHouse Cloud,61,61,2026-08-08T16:55:59Z,33748476003,3,Top movers,0.014
left,ClickHouse Cloud,61,61,2026-08-08T16:55:59Z,33748476003,4,Daily activity,0.012
left,ClickHouse Cloud,62,62,2026-08-08T17:05:59Z,34249264401,1,Single-symbol summary,0.013
left,ClickHouse Cloud,62,62,2026-08-08T17:05:59Z,34249264401,2,Watchlist summary,0.012
left,ClickHouse Cloud,62,62,2026-08-08T17:05:59Z,34249264401,3,Top movers,0.013
left,ClickHouse Cloud,62,62,2026-08-08T17:05:59Z,34249264401,4,Daily activity,0.011
left,ClickHouse Cloud,63,63,2026-08-08T17:15:59Z,34764613132,1,Single-symbol summary,0.007
left,ClickHouse Cloud,63,63,2026-08-08T17:15:59Z,34764613132,2,Watchlist summary,0.012
left,ClickHouse Cloud,63,63,2026-08-08T17:15:59Z,34764613132,3,Top movers,0.012
left,ClickHouse Cloud,63,63,2026-08-08T17:15:59Z,34764613132,4,Daily activity,0.011
left,ClickHouse Cloud,64,64,2026-08-08T17:25:59Z,35300178406,1,Single-symbol summary,0.012
left,ClickHouse Cloud,64,64,2026-08-08T17:25:59Z,35300178406,2,Watchlist summary,0.012
left,ClickHouse Cloud,64,64,2026-08-08T17:25:59Z,35300178406,3,Top movers,0.013
left,ClickHouse Cloud,64,64,2026-08-08T17:25:59Z,35300178406,4,Daily activity,0.011
left,ClickHouse Cloud,65,65,2026-08-08T17:35:59Z,35804053385,1,Single-symbol summary,0.009
left,ClickHouse Cloud,65,65,2026-08-08T17:35:59Z,35804053385,2,Watchlist summary,0.012
left,ClickHouse Cloud,65,65,2026-08-08T17:35:59Z,35804053385,3,Top movers,0.013
left,ClickHouse Cloud,65,65,2026-08-08T17:35:59Z,35804053385,4,Daily activity,0.017
left,ClickHouse Cloud,66,66,2026-08-08T17:45:59Z,36352821706,1,Single-symbol summary,0.013
left,ClickHouse Cloud,66,66,2026-08-08T17:45:59Z,36352821706,2,Watchlist summary,0.011
left,ClickHouse Cloud,66,66,2026-08-08T17:45:59Z,36352821706,3,Top movers,0.013
left,ClickHouse Cloud,66,66,2026-08-08T17:45:59Z,36352821706,4,Daily activity,0.011
left,ClickHouse Cloud,67,67,2026-08-08T17:55:59Z,36850964650,1,Single-symbol summary,0.013
left,ClickHouse Cloud,67,67,2026-08-08T17:55:59Z,36850964650,2,Watchlist summary,0.012
left,ClickHouse Cloud,67,67,2026-08-08T17:55:59Z,36850964650,3,Top movers,0.014
left,ClickHouse Cloud,67,67,2026-08-08T17:55:59Z,36850964650,4,Daily activity,0.011
left,ClickHouse Cloud,68,68,2026-08-08T18:05:59Z,37331880801,1,Single-symbol summary,0.013
left,ClickHouse Cloud,68,68,2026-08-08T18:05:59Z,37331880801,2,Watchlist summary,0.015
left,ClickHouse Cloud,68,68,2026-08-08T18:05:59Z,37331880801,3,Top movers,0.012
left,ClickHouse Cloud,68,68,2026-08-08T18:05:59Z,37331880801,4,Daily activity,0.011
left,ClickHouse Cloud,69,69,2026-08-08T18:15:59Z,37851506740,1,Single-symbol summary,0.007
left,ClickHouse Cloud,69,69,2026-08-08T18:15:59Z,37851506740,2,Watchlist summary,0.012
left,ClickHouse Cloud,69,69,2026-08-08T18:15:59Z,37851506740,3,Top movers,0.012
left,ClickHouse Cloud,69,69,2026-08-08T18:15:59Z,37851506740,4,Daily activity,0.011
left,ClickHouse Cloud,70,70,2026-08-08T18:25:59Z,38333894855,1,Single-symbol summary,0.007
left,ClickHouse Cloud,70,70,2026-08-08T18:25:59Z,38333894855,2,Watchlist summary,0.012
left,ClickHouse Cloud,70,70,2026-08-08T18:25:59Z,38333894855,3,Top movers,0.012
left,ClickHouse Cloud,70,70,2026-08-08T18:25:59Z,38333894855,4,Daily activity,0.011
left,ClickHouse Cloud,71,71,2026-08-08T18:35:59Z,38903981063,1,Single-symbol summary,0.007
left,ClickHouse Cloud,71,71,2026-08-08T18:35:59Z,38903981063,2,Watchlist summary,0.012
