usage_start_time,usage_end_time,allocated_start,allocated_end,record_id,record_type,pipeline_id,catalog_name,schema_name,table_name,billing_origin_product,sku_name,source_dbu,allocated_dbu,currency_code,price_per_dbu,cost,custom_tags,ingestion_date
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0011,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.031212500000000000,0.028672149305555555555555555555555555555555555555556,USD,0.390000000000000000,0.011182138229166666666666666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0012,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.036691666666666667,0.033705372685185185491388888888888888888888888888889,USD,0.390000000000000000,0.013145095347222222341641666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0013,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033240000000000000,0.030534633333333333333333333333333333333333333333333,USD,0.390000000000000000,0.011908507,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0014,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033405833333333333,0.030686969675925925619722222222222222222222222222222,USD,0.390000000000000000,0.011967918173611110991691666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0015,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033302500000000000,0.030592046527777777777777777777777777777777777777778,USD,0.390000000000000000,0.011930898145833333333333333333333333333333333333333,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0016,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033169166666666667,0.0304695650462962966025,USD,0.390000000000000000,0.011883130368055555674975,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0017,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.034129166666666667,0.031351431712962963269166666666666666666666666666667,USD,0.390000000000000000,0.012227058368055555674975,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0018,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033261666666666667,0.030554536574074074380277777777777777777777777777778,USD,0.390000000000000000,0.011916269263888889008308333333333333333333333333333,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0019,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.034183333333333333,0.031401189814814814508611111111111111111111111111111,USD,0.390000000000000000,0.012246464027777777658358333333333333333333333333333,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0020,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.013579166666666667,0.012473973379629629935833333333333333333333333333333,USD,0.390000000000000000,0.0048648496180555556749749999999999999999999999999999,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0021,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.036645000000000000,0.033662504166666666666666666666666666666666666666667,USD,0.390000000000000000,0.013128376625,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0022,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033333333333333333,0.030620370370370370064166666666666666666666666666667,USD,0.390000000000000000,0.011941944444444444325025,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0023,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.036580833333333333,0.0336035599537037033975,USD,0.390000000000000000,0.013105388381944444325025,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0024,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033261666666666667,0.030554536574074074380277777777777777777777777777778,USD,0.390000000000000000,0.011916269263888889008308333333333333333333333333333,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0025,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.034017500000000000,0.031248853472222222222222222222222222222222222222222,USD,0.390000000000000000,0.012187052854166666666666666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0026,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033967500000000000,0.031202922916666666666666666666666666666666666666667,USD,0.390000000000000000,0.0121691399375,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0027,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033217500000000000,0.030513964583333333333333333333333333333333333333333,USD,0.390000000000000000,0.0119004461875,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0028,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.030695000000000000,0.028196768055555555555555555555555555555555555555556,USD,0.390000000000000000,0.010996739541666666666666666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0029,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.034089166666666667,0.031314687268518518824722222222222222222222222222222,USD,0.390000000000000000,0.012212728034722222341641666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0030,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033498333333333333,0.0307719412037037033975,USD,0.390000000000000000,0.012001057069444444325025,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0031,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033292500000000000,0.030582860416666666666666666666666666666666666666667,USD,0.390000000000000000,0.0119273155625,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0032,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.031489166666666667,0.028926298379629629935833333333333333333333333333333,USD,0.390000000000000000,0.011281256368055555674975,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0033,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033427500000000000,0.030706872916666666666666666666666666666666666666667,USD,0.390000000000000000,0.0119756804375,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0034,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.037120000000000000,0.034098844444444444444444444444444444444444444444444,USD,0.390000000000000000,0.013298549333333333333333333333333333333333333333333,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0035,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.036739166666666667,0.033749006712962963269166666666666666666666666666667,USD,0.390000000000000000,0.013162112618055555674975,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0036,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033588333333333333,0.0308546162037037033975,USD,0.390000000000000000,0.012033300319444444325025,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T17:10:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T17:10:00.000Z,mv-billing-record-0037,ORIGINAL,<mv-pipeline-id>,costbench,rt_full_serverless_baseline_r3_20260918,costbench.rt_full_serverless_baseline_r3_20260918.quotes_daily,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.404394029517413090,0.20691494510307636438333333333333333333333333333333,USD,0.390000000000000000,0.080696828590199782109499999999999999999999999999999,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0038,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033383333333333333,0.030666300925925925619722222222222222222222222222222,USD,0.390000000000000000,0.011959857361111110991691666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0039,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033351666666666667,0.030637211574074074380277777777777777777777777777778,USD,0.390000000000000000,0.011948512513888889008308333333333333333333333333333,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T17:10:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T17:10:00.000Z,mv-billing-record-0040,ORIGINAL,<mv-pipeline-id>,costbench,rt_full_serverless_baseline_r3_20260918,costbench.rt_full_serverless_baseline_r3_20260918.quotes_daily,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.188856233333333337,0.096631439388888890765,USD,0.390000000000000000,0.03768626136166666739835,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0041,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.034195833333333333,0.0314126724537037033975,USD,0.390000000000000000,0.012250942256944444325025,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0042,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.030930833333333333,0.028413407175925925619722222222222222222222222222222,USD,0.390000000000000000,0.011081228798611110991691666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0043,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033317500000000000,0.030605825694444444444444444444444444444444444444444,USD,0.390000000000000000,0.011936272020833333333333333333333333333333333333333,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0044,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033271666666666667,0.030563722685185185491388888888888888888888888888889,USD,0.390000000000000000,0.011919851847222222341641666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0045,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.034030833333333333,0.031261101620370370064166666666666666666666666666667,USD,0.390000000000000000,0.012191829631944444325025,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0046,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033209166666666667,0.030506309490740741046944444444444444444444444444444,USD,0.390000000000000000,0.011897460701388889008308333333333333333333333333333,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0047,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.025643333333333333,0.023556250925925925619722222222222222222222222222222,USD,0.390000000000000000,0.0091869378611111109916916666666666666666666666666666,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0048,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033108333333333333,0.030413682870370370064166666666666666666666666666667,USD,0.390000000000000000,0.011861336319444444325025,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0049,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.034009166666666667,0.031241198379629629935833333333333333333333333333333,USD,0.390000000000000000,0.012184067368055555674975,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0050,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.034176666666666667,0.031395065740740741046944444444444444444444444444444,USD,0.390000000000000000,0.012244075638888889008308333333333333333333333333333,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0051,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.031359166666666667,0.028806878935185185491388888888888888888888888888889,USD,0.390000000000000000,0.011234682784722222341641666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0052,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033597500000000000,0.030863036805555555555555555555555555555555555555556,USD,0.390000000000000000,0.012036584354166666666666666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0053,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033352500000000000,0.030637977083333333333333333333333333333333333333333,USD,0.390000000000000000,0.0119488110625,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0054,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.036749166666666667,0.033758192824074074380277777777777777777777777777778,USD,0.390000000000000000,0.013165695201388889008308333333333333333333333333333,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0055,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033385833333333333,0.0306685974537037033975,USD,0.390000000000000000,0.011960753006944444325025,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0056,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.033331666666666667,0.030618839351851852158055555555555555555555555555556,USD,0.390000000000000000,0.011941347347222222341641666666666666666666666666667,{},2026-09-18
2026-09-18T17:00:00.000Z,2026-09-18T18:00:00.000Z,2026-09-18T17:04:53.000Z,2026-09-18T18:00:00.000Z,mv-billing-record-0057,ORIGINAL,<mv-pipeline-id>,null,null,null,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.036610000000000000,0.033630352777777777777777777777777777777777777777778,USD,0.390000000000000000,0.013115837583333333333333333333333333333333333333333,{},2026-09-18
2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,mv-billing-record-0058,ORIGINAL,<mv-pipeline-id>,costbench,rt_full_serverless_baseline_r3_20260918,costbench.rt_full_serverless_baseline_r3_20260918.quotes_daily,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.344084730497993190,0.34408473049799319,USD,0.390000000000000000,0.1341930448942173441,{},2026-09-18
2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,mv-billing-record-0059,ORIGINAL,<mv-pipeline-id>,costbench,rt_full_serverless_baseline_r3_20260918,costbench.rt_full_serverless_baseline_r3_20260918.quotes_daily,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.137684912500000000,0.1376849125,USD,0.390000000000000000,0.053697115875,{},2026-09-18
2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,mv-billing-record-0060,ORIGINAL,<mv-pipeline-id>,costbench,rt_full_serverless_baseline_r3_20260918,costbench.rt_full_serverless_baseline_r3_20260918.quotes_daily,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.227423062500000000,0.2274230625,USD,0.390000000000000000,0.088694994375,{},2026-09-18
2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,mv-billing-record-0061,ORIGINAL,<mv-pipeline-id>,costbench,rt_full_serverless_baseline_r3_20260918,costbench.rt_full_serverless_baseline_r3_20260918.quotes_daily,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.387841266666666673,0.387841266666666673,USD,0.390000000000000000,0.15125809400000000247,{},2026-09-18
2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,mv-billing-record-0062,ORIGINAL,<mv-pipeline-id>,costbench,rt_full_serverless_baseline_r3_20260918,costbench.rt_full_serverless_baseline_r3_20260918.quotes_daily,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.411007966666666667,0.411007966666666667,USD,0.390000000000000000,0.16029310700000000013,{},2026-09-18
2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,2026-09-18T17:10:00.000Z,2026-09-18T17:20:00.000Z,mv-billing-record-0063,ORIGINAL,<mv-pipeline-id>,costbench,rt_full_serverless_baseline_r3_20260918,costbench.rt_full_serverless_baseline_r3_20260918.quotes_daily,SQL,PREMIUM_JOBS_SERVERLESS_COMPUTE_EUROPE_IRELAND,0.004767520482586910,0.00476752048258691,USD,0.390000000000000000,0.0018593329882088949,{},2026-09-18
