NAME,REFRESH_END_TIME,STALENESS_AT_DONE_SEC,DURATION_SEC,STATE
QUOTES_DAILY_IT,2026-06-20 20:04:23.450 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:05:11.830 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:05:58.546 -0700,37,36,SUCCEEDED
QUOTES_IT,2026-06-20 20:06:44.080 -0700,35,34,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:06:59.469 -0700,50,49,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:08:24.857 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:09:11.354 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:10:02.550 -0700,41,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:10:49.010 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:11:38.651 -0700,41,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:12:24.245 -0700,39,38,SUCCEEDED
QUOTES_IT,2026-06-20 20:13:07.139 -0700,34,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:13:25.635 -0700,52,50,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:14:47.021 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:15:36.399 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:16:24.713 -0700,39,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:17:11.446 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:17:58.969 -0700,37,35,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:18:46.947 -0700,37,36,SUCCEEDED
QUOTES_IT,2026-06-20 20:19:30.058 -0700,33,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:19:47.371 -0700,50,49,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:21:11.882 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:21:59.627 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:22:47.832 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:23:35.352 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:24:24.576 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:25:13.603 -0700,40,39,SUCCEEDED
QUOTES_IT,2026-06-20 20:25:52.747 -0700,31,30,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:26:12.156 -0700,51,50,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:27:35.665 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:28:22.596 -0700,37,36,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:29:10.989 -0700,37,36,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:29:59.720 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:30:47.010 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:31:36.038 -0700,39,38,SUCCEEDED
QUOTES_IT,2026-06-20 20:32:16.504 -0700,31,30,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:32:35.534 -0700,50,49,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:34:00.741 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:34:48.348 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:35:36.231 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:36:26.711 -0700,41,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:37:12.541 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:38:00.096 -0700,39,38,SUCCEEDED
QUOTES_IT,2026-06-20 20:38:39.951 -0700,30,29,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:39:00.820 -0700,51,50,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:40:25.762 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:41:11.482 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:41:58.830 -0700,37,36,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:42:46.729 -0700,37,36,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:43:36.259 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:44:23.879 -0700,38,37,SUCCEEDED
QUOTES_IT,2026-06-20 20:45:04.774 -0700,31,30,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:45:23.338 -0700,50,49,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:46:48.285 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:47:37.273 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:48:24.192 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:49:12.735 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:50:01.255 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:50:49.026 -0700,40,39,SUCCEEDED
QUOTES_IT,2026-06-20 20:51:28.843 -0700,31,30,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:51:49.154 -0700,52,51,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:53:13.812 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:54:02.050 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:54:47.141 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:55:34.855 -0700,37,36,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:56:23.393 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:57:10.816 -0700,37,36,SUCCEEDED
QUOTES_IT,2026-06-20 20:57:53.080 -0700,32,31,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:58:11.765 -0700,50,49,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 20:59:36.410 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:00:24.828 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:01:13.980 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:02:02.133 -0700,41,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:02:49.149 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:03:37.645 -0700,40,39,SUCCEEDED
QUOTES_IT,2026-06-20 21:04:17.650 -0700,32,31,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:04:37.223 -0700,52,51,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:06:02.227 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:06:50.644 -0700,41,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:07:40.383 -0700,43,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:08:23.305 -0700,38,37,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:09:12.173 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:10:00.556 -0700,39,38,SUCCEEDED
QUOTES_IT,2026-06-20 21:10:44.378 -0700,35,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:11:03.933 -0700,54,51,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:12:24.685 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:13:12.755 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:14:00.368 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:14:48.633 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:15:37.053 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:16:25.778 -0700,40,39,SUCCEEDED
QUOTES_IT,2026-06-20 21:17:05.888 -0700,32,31,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:17:26.890 -0700,53,52,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:18:49.457 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:19:37.647 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:20:26.605 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:21:12.911 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:22:00.205 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:22:48.254 -0700,39,38,SUCCEEDED
QUOTES_IT,2026-06-20 21:23:30.379 -0700,33,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:23:49.485 -0700,52,51,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:25:12.657 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:26:01.994 -0700,40,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:26:48.506 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:27:38.440 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:28:25.182 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:29:13.385 -0700,40,39,SUCCEEDED
QUOTES_IT,2026-06-20 21:29:55.871 -0700,34,33,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:30:14.626 -0700,53,52,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:31:37.825 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:32:28.589 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:33:14.566 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:34:02.553 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:34:50.070 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:35:35.799 -0700,38,37,SUCCEEDED
QUOTES_IT,2026-06-20 21:36:17.913 -0700,32,31,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:36:36.359 -0700,51,50,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:38:00.933 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:38:48.199 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:39:36.463 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:40:25.077 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:41:14.139 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:42:01.067 -0700,40,39,SUCCEEDED
QUOTES_IT,2026-06-20 21:42:40.886 -0700,31,30,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:43:01.457 -0700,52,51,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:44:27.072 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:45:15.389 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:46:03.034 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:46:50.400 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:47:40.125 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:48:27.023 -0700,42,41,SUCCEEDED
QUOTES_IT,2026-06-20 21:49:05.475 -0700,32,31,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:49:24.805 -0700,51,50,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:50:50.973 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:51:38.211 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:52:25.840 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:53:14.255 -0700,41,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:54:01.156 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:54:50.248 -0700,41,40,SUCCEEDED
QUOTES_IT,2026-06-20 21:55:30.404 -0700,33,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:55:51.393 -0700,54,53,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:57:15.724 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:58:02.340 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:58:51.201 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 21:59:38.687 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:00:27.506 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:01:16.192 -0700,43,42,SUCCEEDED
QUOTES_IT,2026-06-20 22:01:56.699 -0700,35,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:02:20.250 -0700,59,57,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:03:38.021 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:04:24.768 -0700,39,38,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:05:13.564 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:06:02.944 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:06:49.586 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:07:39.301 -0700,42,41,SUCCEEDED
QUOTES_IT,2026-06-20 22:08:18.368 -0700,33,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:08:39.691 -0700,54,53,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:10:05.040 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:10:50.848 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:11:39.126 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:12:26.732 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:13:15.187 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:14:02.670 -0700,41,40,SUCCEEDED
QUOTES_IT,2026-06-20 22:14:42.156 -0700,33,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:15:04.117 -0700,55,54,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:16:27.998 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:17:17.555 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:18:01.142 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:18:49.532 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:19:37.774 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:20:25.910 -0700,40,39,SUCCEEDED
QUOTES_IT,2026-06-20 22:21:08.059 -0700,35,34,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:21:29.534 -0700,56,55,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:22:49.908 -0700,40,39,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:23:38.887 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:24:26.750 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:25:14.186 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:26:02.450 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:26:51.094 -0700,42,41,SUCCEEDED
QUOTES_IT,2026-06-20 22:27:28.993 -0700,31,30,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:27:51.183 -0700,54,53,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:29:16.784 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:30:04.317 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:30:52.149 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:31:41.817 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:32:28.183 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:33:14.626 -0700,41,40,SUCCEEDED
QUOTES_IT,2026-06-20 22:33:55.073 -0700,34,33,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:34:14.386 -0700,53,52,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:35:38.111 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:36:26.339 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:37:14.639 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:38:02.348 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:38:51.677 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:39:39.725 -0700,42,41,SUCCEEDED
QUOTES_IT,2026-06-20 22:40:19.278 -0700,34,33,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:40:39.769 -0700,54,53,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:42:04.564 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:42:51.244 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:43:39.614 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:44:28.797 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:45:14.831 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:46:02.372 -0700,41,40,SUCCEEDED
QUOTES_IT,2026-06-20 22:46:40.848 -0700,31,30,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:47:04.020 -0700,55,54,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:48:26.708 -0700,41,40,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:49:16.194 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:50:03.453 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:50:51.284 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:51:39.681 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:52:27.849 -0700,42,41,SUCCEEDED
QUOTES_IT,2026-06-20 22:53:06.660 -0700,33,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:53:28.812 -0700,55,54,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:54:52.492 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:55:40.181 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:56:29.261 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:57:17.700 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:58:05.185 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:58:50.832 -0700,41,40,SUCCEEDED
QUOTES_IT,2026-06-20 22:59:30.615 -0700,33,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 22:59:50.597 -0700,53,52,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:01:18.562 -0700,45,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:02:06.494 -0700,45,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:02:53.074 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:03:39.578 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:04:27.754 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:05:16.271 -0700,43,42,SUCCEEDED
QUOTES_IT,2026-06-20 23:05:54.789 -0700,33,32,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:06:17.048 -0700,56,55,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:07:41.482 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:08:29.103 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:09:17.751 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:10:06.219 -0700,45,44,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:10:53.714 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:11:43.209 -0700,46,45,SUCCEEDED
QUOTES_IT,2026-06-20 23:12:17.768 -0700,32,31,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:12:39.063 -0700,54,53,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:14:03.331 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:14:51.589 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:15:40.612 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:16:28.049 -0700,43,42,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:17:15.325 -0700,42,41,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:18:04.388 -0700,43,42,SUCCEEDED
QUOTES_IT,2026-06-20 23:18:40.462 -0700,31,30,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:19:04.234 -0700,55,54,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:20:29.256 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:21:17.437 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:22:05.242 -0700,44,43,SUCCEEDED
QUOTES_DAILY_IT,2026-06-20 23:22:53.436 -0700,44,43,SUCCEEDED
