NAME,REFRESH_END_TIME,STALENESS_AT_DONE_SEC,DURATION_SEC,STATE
QUOTES_DAILY_IT,2026-06-19 05:11:51.529 -0700,6,5,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:12:40.103 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:13:28.360 -0700,7,6,SUCCEEDED
QUOTES_IT,2026-06-19 05:13:54.648 -0700,225,224,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:14:16.488 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:15:05.258 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:15:53.487 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:16:41.394 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:17:29.827 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:18:18.659 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:19:05.810 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:19:54.052 -0700,9,8,SUCCEEDED
QUOTES_IT,2026-06-19 05:20:19.645 -0700,226,225,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:20:42.321 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:21:26.222 -0700,5,4,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:22:14.542 -0700,5,4,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:23:03.158 -0700,6,5,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:23:52.215 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:24:39.295 -0700,6,5,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:25:28.430 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:26:15.905 -0700,6,5,SUCCEEDED
QUOTES_IT,2026-06-19 05:26:47.574 -0700,230,229,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:27:04.555 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:27:53.204 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:28:42.212 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:29:28.805 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:30:18.620 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:31:05.903 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:31:55.188 -0700,10,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:32:39.120 -0700,6,5,SUCCEEDED
QUOTES_IT,2026-06-19 05:33:17.435 -0700,236,235,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:33:27.525 -0700,6,5,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:34:16.647 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:35:03.885 -0700,6,5,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:35:53.861 -0700,8,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:36:40.585 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:37:29.869 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:38:17.328 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:39:05.366 -0700,8,7,SUCCEEDED
QUOTES_IT,2026-06-19 05:39:35.500 -0700,230,228,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:39:55.030 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:40:42.605 -0700,9,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:41:30.182 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:42:18.873 -0700,9,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:43:07.020 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:43:55.414 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:44:40.398 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:45:28.374 -0700,7,6,SUCCEEDED
QUOTES_IT,2026-06-19 05:45:56.120 -0700,227,225,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:46:17.157 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:47:05.126 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:47:52.827 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:48:40.789 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:49:29.790 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:50:18.892 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:51:06.324 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:51:53.863 -0700,8,7,SUCCEEDED
QUOTES_IT,2026-06-19 05:52:18.406 -0700,225,224,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:52:43.170 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:53:31.184 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:54:18.445 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:55:07.263 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:55:55.522 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:56:43.366 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:57:31.949 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:58:15.657 -0700,6,5,SUCCEEDED
QUOTES_IT,2026-06-19 05:58:44.978 -0700,227,226,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:59:04.349 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 05:59:53.323 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:00:45.164 -0700,12,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:01:29.474 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:02:18.104 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:03:06.464 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:03:55.180 -0700,10,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:04:42.112 -0700,9,8,SUCCEEDED
QUOTES_IT,2026-06-19 06:05:05.076 -0700,224,223,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:05:31.611 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:06:19.168 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:07:07.209 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:07:56.467 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:08:44.553 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:09:34.632 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:10:16.429 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:11:05.877 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:11:53.702 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:12:41.494 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:13:29.767 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:14:18.984 -0700,9,8,SUCCEEDED
QUOTES_IT,2026-06-19 06:14:30.471 -0700,405,404,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:15:06.248 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:15:54.919 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:16:44.115 -0700,11,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:17:32.056 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:18:19.876 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:19:08.572 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:19:55.893 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:20:45.450 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:21:33.168 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:22:17.983 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:23:06.529 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:23:54.370 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:24:42.353 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:25:31.443 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:26:19.340 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:27:07.444 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:27:56.045 -0700,11,10,SUCCEEDED
QUOTES_IT,2026-06-19 06:28:28.876 -0700,475,474,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:28:44.118 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:29:32.988 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:30:22.078 -0700,13,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:31:09.305 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:31:57.957 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:32:44.971 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:33:29.635 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:34:20.771 -0700,11,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:35:07.620 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:35:54.758 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:36:43.229 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:37:32.835 -0700,11,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:38:20.111 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:39:09.437 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:39:57.824 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:40:45.455 -0700,12,11,SUCCEEDED
QUOTES_IT,2026-06-19 06:41:16.924 -0700,475,474,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:41:33.107 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:42:22.790 -0700,13,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:43:09.787 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:43:58.851 -0700,13,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:44:46.255 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:45:35.178 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:46:22.386 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:47:07.997 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:47:55.459 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:48:44.442 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:49:32.198 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:50:20.595 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:51:08.964 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:51:56.915 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:52:44.934 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:53:33.483 -0700,12,11,SUCCEEDED
QUOTES_IT,2026-06-19 06:53:42.570 -0700,453,452,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:54:22.915 -0700,13,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:55:10.057 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:56:00.457 -0700,15,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:56:46.104 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:57:36.225 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:58:24.004 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:59:10.725 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 06:59:56.810 -0700,11,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:01:04.047 -0700,31,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:01:39.607 -0700,18,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:02:22.384 -0700,13,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:03:09.221 -0700,12,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:03:56.603 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:04:45.645 -0700,12,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:05:34.714 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:06:21.906 -0700,12,11,SUCCEEDED
QUOTES_IT,2026-06-19 07:06:33.868 -0700,456,455,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:07:10.113 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:07:58.014 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:08:46.357 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:09:35.183 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:10:23.437 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:11:11.039 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:12:00.718 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:12:48.881 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:13:32.513 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:14:20.262 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:15:08.296 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:15:56.540 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:16:45.159 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:17:33.694 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:18:21.986 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:19:10.041 -0700,13,12,SUCCEEDED
QUOTES_IT,2026-06-19 07:19:22.424 -0700,457,456,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:19:59.042 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:20:47.197 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:21:34.901 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:22:23.180 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:23:11.549 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:24:00.093 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:24:49.028 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:25:36.237 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:26:20.935 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:27:09.235 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:27:57.215 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:28:45.405 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:29:34.409 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:30:23.717 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:31:11.333 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:31:58.657 -0700,13,12,SUCCEEDED
QUOTES_IT,2026-06-19 07:32:27.672 -0700,474,473,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:32:48.094 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:33:35.418 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:34:24.037 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:35:12.924 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:36:01.963 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:36:48.396 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:37:37.326 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:38:21.803 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:39:09.301 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:39:58.128 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:40:45.687 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:41:34.024 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:42:23.927 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:43:11.332 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:43:58.955 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:44:48.389 -0700,15,14,SUCCEEDED
QUOTES_IT,2026-06-19 07:45:27.067 -0700,486,485,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:45:36.025 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:46:23.925 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:47:12.697 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:48:00.481 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:48:48.901 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:49:36.964 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:50:25.115 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:51:13.738 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:52:01.859 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:52:45.712 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:53:34.402 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:54:22.972 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:55:11.370 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:55:59.278 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:56:47.057 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:57:36.380 -0700,15,14,SUCCEEDED
QUOTES_IT,2026-06-19 07:58:04.489 -0700,475,474,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:58:23.551 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 07:59:13.431 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:00:01.576 -0700,16,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:00:48.925 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:01:37.876 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:02:25.488 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:03:13.509 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:04:02.421 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:04:50.669 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:05:40.488 -0700,19,18,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:06:22.857 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:07:12.887 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:07:59.406 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:08:47.764 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:09:36.260 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:10:23.950 -0700,14,13,SUCCEEDED
QUOTES_IT,2026-06-19 08:10:50.972 -0700,473,472,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:11:12.493 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:12:00.713 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:12:49.179 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:13:37.175 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:14:25.601 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:15:13.934 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:16:03.203 -0700,18,17,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:16:51.162 -0700,18,17,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:17:38.641 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-19 08:18:27.066 -0700,18,17,SUCCEEDED
