NAME,REFRESH_END_TIME,STALENESS_AT_DONE_SEC,DURATION_SEC,STATE
QUOTES_DAILY_IT,2026-06-17 07:38:10.923 -0700,1,0,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 07:38:59.031 -0700,2,1,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 07:39:47.086 -0700,2,1,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:38:31.143 -0700,1,1,SUCCEEDED
QUOTES_IT,2026-06-17 08:38:32.413 -0700,1,1,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:38:58.546 -0700,1,0,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:39:46.765 -0700,1,0,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:40:37.297 -0700,4,3,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:41:25.119 -0700,4,3,SUCCEEDED
QUOTES_IT,2026-06-17 08:42:06.245 -0700,45,44,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:42:13.909 -0700,4,3,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:43:02.093 -0700,5,4,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:43:51.204 -0700,6,5,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:44:40.427 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:45:27.768 -0700,6,5,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:46:15.554 -0700,6,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:47:04.905 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:47:53.619 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:48:42.219 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:49:31.049 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:50:19.840 -0700,10,9,SUCCEEDED
QUOTES_IT,2026-06-17 08:50:49.981 -0700,184,183,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:51:08.676 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:51:56.150 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:52:44.831 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:53:33.091 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:54:21.698 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:55:09.213 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:55:51.061 -0700,6,5,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:56:41.149 -0700,8,7,SUCCEEDED
QUOTES_IT,2026-06-17 08:57:11.156 -0700,182,181,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:57:27.811 -0700,6,5,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:58:16.359 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:59:05.253 -0700,8,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 08:59:52.732 -0700,7,7,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:00:43.654 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:01:31.602 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:02:19.611 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:03:08.451 -0700,11,10,SUCCEEDED
QUOTES_IT,2026-06-17 09:03:42.542 -0700,189,188,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:03:57.369 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:04:45.807 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:05:33.607 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:06:22.350 -0700,13,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:07:12.323 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:07:59.993 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:08:48.137 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:09:35.273 -0700,14,13,SUCCEEDED
QUOTES_IT,2026-06-17 09:10:04.255 -0700,187,186,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:10:16.660 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:11:04.853 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:11:54.654 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:12:42.828 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:13:30.338 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:14:19.432 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:15:08.289 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:15:55.873 -0700,10,9,SUCCEEDED
QUOTES_IT,2026-06-17 09:16:25.475 -0700,184,183,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:16:44.585 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:17:33.321 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:18:21.743 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:19:10.113 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:19:58.371 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:20:40.710 -0700,7,6,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:21:30.183 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:22:17.984 -0700,8,7,SUCCEEDED
QUOTES_IT,2026-06-17 09:22:49.271 -0700,184,183,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:23:07.266 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:23:55.652 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:24:44.272 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:25:31.846 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:26:21.522 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:27:09.654 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:27:57.842 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:28:46.374 -0700,13,12,SUCCEEDED
QUOTES_IT,2026-06-17 09:29:17.798 -0700,188,187,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:29:34.947 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:30:24.113 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:31:12.660 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:32:00.667 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:32:43.056 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:33:30.741 -0700,9,8,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:34:19.688 -0700,10,9,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:35:09.311 -0700,12,11,SUCCEEDED
QUOTES_IT,2026-06-17 09:35:39.539 -0700,186,185,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:35:57.367 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:36:44.738 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:37:33.398 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:38:22.262 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:39:10.908 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:39:59.562 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:40:48.178 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:41:36.431 -0700,15,14,SUCCEEDED
QUOTES_IT,2026-06-17 09:42:04.992 -0700,187,186,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:42:25.590 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:43:13.562 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:44:02.223 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:44:51.336 -0700,18,17,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:45:38.593 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:46:20.383 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:47:08.361 -0700,11,10,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:47:56.558 -0700,11,10,SUCCEEDED
QUOTES_IT,2026-06-17 09:48:27.965 -0700,186,185,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:48:45.346 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:49:34.619 -0700,13,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:50:22.973 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:51:11.990 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:51:59.884 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:52:48.248 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:53:36.759 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:54:25.326 -0700,16,15,SUCCEEDED
QUOTES_IT,2026-06-17 09:54:55.507 -0700,190,189,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:55:14.129 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:56:02.133 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:56:51.306 -0700,18,17,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:57:33.166 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:58:20.800 -0700,11,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:59:09.970 -0700,12,11,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 09:59:58.919 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:00:47.446 -0700,14,13,SUCCEEDED
QUOTES_IT,2026-06-17 10:01:16.953 -0700,187,187,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:01:38.968 -0700,17,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:02:24.422 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:03:12.725 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:04:01.175 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:04:49.985 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:05:38.574 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:06:28.576 -0700,19,17,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:07:15.219 -0700,18,17,SUCCEEDED
QUOTES_IT,2026-06-17 10:07:39.676 -0700,186,185,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:08:03.555 -0700,18,17,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:08:53.669 -0700,20,18,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:09:34.213 -0700,13,12,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:10:23.867 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:11:11.883 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:12:01.619 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:12:49.185 -0700,16,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:13:37.600 -0700,16,15,SUCCEEDED
QUOTES_IT,2026-06-17 10:14:02.485 -0700,185,184,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:14:26.314 -0700,17,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:15:13.921 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:16:02.825 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:16:50.914 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:17:40.706 -0700,19,18,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:18:29.019 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:19:17.937 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:20:06.321 -0700,21,20,SUCCEEDED
QUOTES_IT,2026-06-17 10:20:27.486 -0700,186,185,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:20:47.501 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:21:35.559 -0700,14,13,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:22:24.309 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:23:13.208 -0700,16,15,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:24:02.876 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:24:50.700 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:25:38.904 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:26:27.584 -0700,18,17,SUCCEEDED
QUOTES_IT,2026-06-17 10:26:53.411 -0700,188,187,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:27:16.614 -0700,19,18,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:28:05.256 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:28:53.140 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:29:41.133 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:30:32.972 -0700,23,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:31:18.357 -0700,21,20,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:32:08.267 -0700,23,22,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:32:55.204 -0700,22,21,SUCCEEDED
QUOTES_IT,2026-06-17 10:33:19.974 -0700,190,188,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:33:36.922 -0700,15,14,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:35:23.282 -0700,74,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:36:02.542 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:36:50.882 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:37:39.185 -0700,18,17,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:38:28.447 -0700,19,18,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:39:16.730 -0700,19,18,SUCCEEDED
QUOTES_IT,2026-06-17 10:39:39.420 -0700,186,185,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:40:05.664 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:40:53.995 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:41:41.828 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:42:32.334 -0700,23,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:43:19.053 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:44:08.148 -0700,23,22,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:44:56.185 -0700,23,22,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:45:37.354 -0700,16,15,SUCCEEDED
QUOTES_IT,2026-06-17 10:46:02.023 -0700,185,184,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:46:26.266 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:47:14.939 -0700,17,16,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:48:03.334 -0700,18,17,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:48:51.634 -0700,18,17,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:49:40.557 -0700,19,18,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:50:29.381 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:51:17.689 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:52:06.161 -0700,21,20,SUCCEEDED
QUOTES_IT,2026-06-17 10:52:26.013 -0700,185,184,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:52:53.852 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:53:42.960 -0700,21,20,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:54:32.045 -0700,23,22,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:55:19.621 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:56:08.619 -0700,23,22,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:56:57.087 -0700,24,23,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:57:45.214 -0700,24,23,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:58:26.216 -0700,17,16,SUCCEEDED
QUOTES_IT,2026-06-17 10:58:49.512 -0700,184,183,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 10:59:15.505 -0700,18,17,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:00:04.101 -0700,19,18,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:01:06.304 -0700,33,20,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:01:41.146 -0700,20,18,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:02:29.948 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:03:19.028 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:04:07.101 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:04:54.741 -0700,21,20,SUCCEEDED
QUOTES_IT,2026-06-17 11:05:09.622 -0700,180,179,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:05:45.518 -0700,24,22,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:06:32.497 -0700,23,22,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:07:20.891 -0700,23,22,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:08:09.316 -0700,24,23,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:08:58.086 -0700,25,24,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:09:46.617 -0700,25,24,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:10:35.323 -0700,26,25,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:11:16.719 -0700,19,18,SUCCEEDED
QUOTES_IT,2026-06-17 11:11:36.521 -0700,183,182,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:12:05.679 -0700,20,19,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:12:52.919 -0700,19,18,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:13:42.550 -0700,21,20,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:14:30.753 -0700,21,20,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:15:19.426 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:16:07.609 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:16:56.898 -0700,23,22,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:17:44.985 -0700,23,22,SUCCEEDED
QUOTES_IT,2026-06-17 11:18:01.971 -0700,184,183,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:18:34.701 -0700,25,24,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:19:22.323 -0700,25,24,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:20:10.150 -0700,25,24,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:20:59.684 -0700,26,25,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:21:46.959 -0700,25,24,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:22:36.708 -0700,27,26,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:23:25.168 -0700,28,27,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:24:05.881 -0700,20,19,SUCCEEDED
QUOTES_IT,2026-06-17 11:24:25.584 -0700,184,183,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:24:54.750 -0700,21,20,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:25:42.256 -0700,21,20,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:26:31.163 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:27:19.467 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:28:08.694 -0700,23,22,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:28:57.338 -0700,24,23,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:29:46.718 -0700,25,24,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:30:40.086 -0700,31,27,SUCCEEDED
QUOTES_IT,2026-06-17 11:30:53.759 -0700,188,187,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:31:22.985 -0700,25,24,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:32:11.793 -0700,26,25,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:32:59.455 -0700,26,25,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:33:49.107 -0700,28,26,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:34:36.049 -0700,27,27,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:35:26.013 -0700,29,28,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:36:14.215 -0700,29,28,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:37:02.082 -0700,29,28,SUCCEEDED
QUOTES_IT,2026-06-17 11:37:14.798 -0700,185,185,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:37:43.579 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:38:31.113 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:39:19.737 -0700,22,21,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:40:09.289 -0700,24,23,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:40:57.430 -0700,24,23,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:41:46.764 -0700,25,24,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:42:34.856 -0700,25,24,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:43:22.622 -0700,25,24,SUCCEEDED
QUOTES_IT,2026-06-17 11:43:39.267 -0700,186,185,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:44:12.327 -0700,27,26,SUCCEEDED
QUOTES_DAILY_IT,2026-06-17 11:45:00.827 -0700,27,26,SUCCEEDED
